N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -6.211339600E-02 -6.097467200E-02 -6.128035100E-02 -6.318620400E-02
1.600000000E+01 2.993811400E-02 2.997120600E-02 2.955577900E-02 2.933411600E-02
1.700000000E+01 6.281703800E-02 6.274071000E-02 6.159831200E-02 6.210336400E-02
1.549996187E+01 1.686845000E-02 1.613917300E-02 1.688631000E-02 1.710790400E-02
1.649996187E+01 4.860003700E-02 4.951072300E-02 4.962727300E-02 4.977683800E-02
1.674996808E+01 5.853099300E-02 5.739177000E-02 5.810181000E-02 5.808988500E-02
1.624993176E+01 3.811018800E-02 3.839097500E-02 3.849519000E-02 3.809139700E-02
1.574996808E+01 2.501354700E-02 2.466663700E-02 2.438166200E-02 2.500289000E-02
1.524993176E+01 -5.550382000E-03 -5.521708000E-03 -5.200006000E-03 -5.356496000E-03
