N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.146725640E-01 -1.132803370E-01 -1.142301820E-01 -1.158555230E-01
1.600000000E+01 2.940211400E-02 2.951630100E-02 2.918756100E-02 2.890868700E-02
1.700000000E+01 6.172244000E-02 6.171062200E-02 6.045992600E-02 6.091182000E-02
1.549996187E+01 9.700245000E-03 9.036605000E-03 9.631914000E-03 9.783457000E-03
1.649996187E+01 4.752774500E-02 4.844516700E-02 4.858744500E-02 4.870430400E-02
1.674996808E+01 5.719484000E-02 5.612458600E-02 5.684341200E-02 5.674023900E-02
1.624993176E+01 3.766560600E-02 3.803338800E-02 3.801417300E-02 3.767361000E-02
1.574996808E+01 2.294935400E-02 2.304886000E-02 2.233590500E-02 2.290521900E-02
1.524993176E+01 -2.892219000E-02 -2.755784800E-02 -2.746912000E-02 -2.825391000E-02
