N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.017718209E+00 1.009608002E+00 1.150040398E+00 1.207046926E+00 1.221116707E+00 1.223390777E+00 1.220720765E+00 1.218062745E+00 1.218607551E+00
1.016672606E+01 1.017702320E+00 1.009610772E+00 1.150336709E+00 1.207173162E+00 1.221250081E+00 1.223623997E+00 1.221174811E+00 1.218982115E+00 1.220403711E+00
1.033324570E+01 1.017679193E+00 1.009614900E+00 1.150767602E+00 1.207356683E+00 1.221444030E+00 1.223961767E+00 1.221826645E+00 1.220281898E+00 1.222879741E+00
1.049996187E+01 1.017645665E+00 1.009621091E+00 1.151391487E+00 1.207622263E+00 1.221724778E+00 1.224447913E+00 1.222753351E+00 1.222090047E+00 1.226208537E+00
1.066670514E+01 1.017597340E+00 1.009630455E+00 1.152289172E+00 1.208004168E+00 1.222128692E+00 1.225141488E+00 1.224052647E+00 1.224550183E+00 1.230556199E+00
1.083333839E+01 1.017528284E+00 1.009644785E+00 1.153569145E+00 1.208548347E+00 1.222704653E+00 1.226118894E+00 1.225839506E+00 1.227799208E+00 1.235980760E+00
1.100000000E+01 1.017430848E+00 1.009667023E+00 1.155370450E+00 1.209313799E+00 1.223515720E+00 1.227472639E+00 1.228233374E+00 1.231927728E+00 1.242407603E+00
1.116672606E+01 1.017295942E+00 1.009702112E+00 1.157858492E+00 1.210371376E+00 1.224638452E+00 1.229303909E+00 1.231331892E+00 1.236930133E+00 1.249596325E+00
1.133324570E+01 1.017114372E+00 1.009758445E+00 1.161205812E+00 1.211797396E+00 1.226156685E+00 1.231704773E+00 1.235172206E+00 1.242665936E+00 1.257172746E+00
1.149996187E+01 1.016880322E+00 1.009850291E+00 1.165548489E+00 1.213659993E+00 1.228148228E+00 1.234729365E+00 1.239692074E+00 1.248864090E+00 1.264726276E+00
1.166670514E+01 1.016598358E+00 1.010001491E+00 1.170914544E+00 1.215997945E+00 1.230662566E+00 1.238360046E+00 1.244715026E+00 1.255185823E+00 1.271921430E+00
1.183333839E+01 1.016295493E+00 1.025800815E+00 1.177142957E+00 1.218799023E+00 1.233694938E+00 1.242486047E+00 1.249981226E+00 1.261320212E+00 1.278561764E+00
1.200000000E+01 1.016036484E+00 1.047365063E+00 1.183847883E+00 1.221989992E+00 1.237168611E+00 1.246914828E+00 1.255219036E+00 1.267060330E+00 1.284587032E+00
1.216672606E+01 1.015936856E+00 1.069928973E+00 1.190495967E+00 1.225448745E+00 1.240939648E+00 1.251421399E+00 1.260220480E+00 1.272323782E+00 1.290029956E+00
1.233324570E+01 1.016160729E+00 1.091036988E+00 1.196597920E+00 1.229033267E+00 1.244830480E+00 1.255813625E+00 1.264880242E+00 1.277125611E+00 1.294970805E+00
1.249996187E+01 1.016892685E+00 1.108628744E+00 1.201894995E+00 1.232611779E+00 1.248679670E+00 1.259977785E+00 1.269188295E+00 1.281535336E+00 1.299494356E+00
1.266670514E+01 1.018289849E+00 1.121954843E+00 1.206379280E+00 1.236083871E+00 1.252383074E+00 1.263885784E+00 1.273196107E+00 1.285643318E+00 1.303868514E+00
1.283333839E+01 1.020443973E+00 1.131551019E+00 1.210188874E+00 1.239393572E+00 1.255907437E+00 1.267572243E+00 1.276982467E+00 1.289579776E+00 1.307963597E+00
1.300000000E+01 1.023384585E+00 1.138473231E+00 1.213482405E+00 1.242534680E+00 1.259276836E+00 1.271103564E+00 1.280631807E+00 1.293444019E+00 1.311868581E+00
