N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.079060527E+00 1.180609436E+00 1.206181199E+00 1.216691025E+00 1.223025940E+00 1.224683001E+00 1.223672235E+00 1.225103811E+00 1.231832388E+00
1.016672606E+01 1.079406029E+00 1.180719010E+00 1.206233623E+00 1.216749308E+00 1.223123109E+00 1.224866521E+00 1.224033653E+00 1.225841586E+00 1.233281694E+00
1.033324570E+01 1.079910082E+00 1.180878628E+00 1.206310058E+00 1.216834349E+00 1.223264413E+00 1.225131670E+00 1.224550000E+00 1.226874273E+00 1.235246374E+00
1.049996187E+01 1.080643388E+00 1.181110286E+00 1.206421182E+00 1.216958004E+00 1.223469002E+00 1.225512123E+00 1.225278905E+00 1.228291629E+00 1.237829364E+00
1.066670514E+01 1.081705826E+00 1.181444768E+00 1.206582015E+00 1.217137048E+00 1.223763445E+00 1.226052520E+00 1.226290960E+00 1.230185639E+00 1.241094252E+00
1.083333839E+01 1.083235875E+00 1.181924134E+00 1.206813330E+00 1.217394757E+00 1.224183493E+00 1.226809443E+00 1.227664883E+00 1.232630240E+00 1.245028724E+00
1.100000000E+01 1.085420077E+00 1.182603788E+00 1.207143050E+00 1.217762541E+00 1.224775434E+00 1.227849316E+00 1.229475179E+00 1.235652282E+00 1.249519837E+00
1.116672606E+01 1.088498689E+00 1.183552767E+00 1.207607286E+00 1.218281116E+00 1.225595549E+00 1.229241332E+00 1.231771613E+00 1.239204496E+00 1.254364557E+00
1.133324570E+01 1.092759035E+00 1.184849653E+00 1.208249876E+00 1.219000398E+00 1.226706073E+00 1.231043568E+00 1.234555052E+00 1.243158552E+00 1.259321581E+00
1.149996187E+01 1.098502196E+00 1.186550235E+00 1.209119550E+00 1.219976375E+00 1.228165837E+00 1.233283313E+00 1.237761460E+00 1.247332368E+00 1.264181350E+00
1.166670514E+01 1.105963828E+00 1.188744768E+00 1.210263478E+00 1.221263809E+00 1.230015220E+00 1.235939366E+00 1.241268888E+00 1.251543454E+00 1.268815475E+00
1.183333839E+01 1.115178419E+00 1.191407276E+00 1.211717553E+00 1.222904371E+00 1.232259940E+00 1.238937942E+00 1.244931247E+00 1.255660366E+00 1.273185263E+00
1.200000000E+01 1.125816245E+00 1.194450744E+00 1.213496667E+00 1.224913250E+00 1.234862234E+00 1.242170704E+00 1.248623298E+00 1.259626038E+00 1.277319108E+00
1.216672606E+01 1.137100941E+00 1.197714847E+00 1.215589783E+00 1.227270668E+00 1.237748370E+00 1.245520550E+00 1.252272624E+00 1.263449533E+00 1.281281645E+00
1.233324570E+01 1.147951525E+00 1.201019021E+00 1.217962860E+00 1.229925185E+00 1.240832320E+00 1.248928478E+00 1.255865757E+00 1.267181317E+00 1.285150673E+00
1.249996187E+01 1.157393134E+00 1.204234337E+00 1.220567974E+00 1.232809973E+00 1.244043709E+00 1.252356849E+00 1.259433757E+00 1.270889364E+00 1.289033939E+00
1.266670514E+01 1.164968727E+00 1.207320455E+00 1.223354497E+00 1.235864963E+00 1.247346099E+00 1.255819020E+00 1.263031006E+00 1.274643640E+00 1.293002675E+00
1.283333839E+01 1.170813429E+00 1.210298974E+00 1.226280612E+00 1.239054012E+00 1.250739334E+00 1.259354884E+00 1.266717771E+00 1.278458614E+00 1.297142920E+00
1.300000000E+01 1.175374386E+00 1.213212200E+00 1.229322847E+00 1.242370371E+00 1.254249496E+00 1.263013889E+00 1.270556475E+00 1.282663975E+00 1.301346349E+00
