N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.146796879E+00 1.146962011E+00 1.147202790E+00 1.147552828E+00 1.148059461E+00 1.148787990E+00 1.149825868E+00 1.151284671E+00 1.153296120E+00 1.155995639E+00 1.159486198E+00 1.163780318E+00 1.168737101E+00 1.174039983E+00 1.179269414E+00 1.184067160E+00 1.188276498E+00 1.191956029E+00 1.195265921E+00
1.600000000E+01 1.222210292E+00 1.222298816E+00 1.222427541E+00 1.222613954E+00 1.222882282E+00 1.223265269E+00 1.223805324E+00 1.224554377E+00 1.225570511E+00 1.226910177E+00 1.228615698E+00 1.230701890E+00 1.233148797E+00 1.235897697E+00 1.238907186E+00 1.242116592E+00 1.245498451E+00 1.249051797E+00 1.252795167E+00
1.700000000E+01 1.234501688E+00 1.235779333E+00 1.237504733E+00 1.239762065E+00 1.242599499E+00 1.245999683E+00 1.249863590E+00 1.254024972E+00 1.258296696E+00 1.262525887E+00 1.266628537E+00 1.270591113E+00 1.274450148E+00 1.278267488E+00 1.282112281E+00 1.286063597E+00 1.290191037E+00 1.294568656E+00 1.299110551E+00
1.549996187E+01 1.207203094E+00 1.207242881E+00 1.207300963E+00 1.207385572E+00 1.207508401E+00 1.207685824E+00 1.207940342E+00 1.208301882E+00 1.208808558E+00 1.209506045E+00 1.210444246E+00 1.211671068E+00 1.213223536E+00 1.215119355E+00 1.217352465E+00 1.219895302E+00 1.222707873E+00 1.225750685E+00 1.228996593E+00
1.649996187E+01 1.222619011E+00 1.222956957E+00 1.223438928E+00 1.224117732E+00 1.225057361E+00 1.226327937E+00 1.227994236E+00 1.230097559E+00 1.232636123E+00 1.235554770E+00 1.238755074E+00 1.242125603E+00 1.245577150E+00 1.249064662E+00 1.252588771E+00 1.256182759E+00 1.259895334E+00 1.263776754E+00 1.267880378E+00
1.674996808E+01 1.225016274E+00 1.225701082E+00 1.226656400E+00 1.227961499E+00 1.229695339E+00 1.231917665E+00 1.234644315E+00 1.237827333E+00 1.241355231E+00 1.245081263E+00 1.248868717E+00 1.252628744E+00 1.256333180E+00 1.260003830E+00 1.263691614E+00 1.267457653E+00 1.271357307E+00 1.275490098E+00 1.279865454E+00
1.624993176E+01 1.223825956E+00 1.223991388E+00 1.224230347E+00 1.224573104E+00 1.225059828E+00 1.225741310E+00 1.226677217E+00 1.227930113E+00 1.229553553E+00 1.231576110E+00 1.233987429E+00 1.236736004E+00 1.239742085E+00 1.242932535E+00 1.246246383E+00 1.249677487E+00 1.253233389E+00 1.256946837E+00 1.260856158E+00
1.574996808E+01 1.215508684E+00 1.215562211E+00 1.215640292E+00 1.215753888E+00 1.215918529E+00 1.216192803E+00 1.216516207E+00 1.216987701E+00 1.217640647E+00 1.218538982E+00 1.219745671E+00 1.221281537E+00 1.223199625E+00 1.225480866E+00 1.228092611E+00 1.230986833E+00 1.234117470E+00 1.237454621E+00 1.240990075E+00
1.524993176E+01 1.194208490E+00 1.194263802E+00 1.194344440E+00 1.194461657E+00 1.194631267E+00 1.194875145E+00 1.195222599E+00 1.195711276E+00 1.196386308E+00 1.197296550E+00 1.198486026E+00 1.199981818E+00 1.201783050E+00 1.203859800E+00 1.206166832E+00 1.208663780E+00 1.211325327E+00 1.214136859E+00 1.217088570E+00
