N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.386650000E-02 6.565643800E-02 6.759166500E-02 6.931960100E-02
1.016672606E+01 4.749288200E-02 4.868700600E-02 5.005209100E-02 5.130840800E-02
1.033324570E+01 3.491228500E-02 3.560218300E-02 3.647631100E-02 3.731136900E-02
1.049996187E+01 2.544708600E-02 2.576021600E-02 2.625759500E-02 2.676010000E-02
1.066670514E+01 1.841335300E-02 1.847648600E-02 1.871214900E-02 1.897675400E-02
1.083333839E+01 1.322723400E-02 1.314615500E-02 1.321712400E-02 1.332632200E-02
1.100000000E+01 9.430469000E-03 9.282360000E-03 9.260967000E-03 9.277941000E-03
1.116672606E+01 6.674912000E-03 6.509249000E-03 6.444156000E-03 6.413065000E-03
1.133324570E+01 4.696219000E-03 4.540528000E-03 4.461744000E-03 4.411149000E-03
1.149996187E+01 3.292102000E-03 3.159185000E-03 3.083633000E-03 3.030822000E-03
1.166670514E+01 2.307694000E-03 2.201627000E-03 2.137844000E-03 2.092166000E-03
1.183333839E+01 1.625595000E-03 1.545797000E-03 1.496941000E-03 1.462215000E-03
1.200000000E+01 1.158041000E-03 1.101506000E-03 1.067306000E-03 1.043674000E-03
1.216672606E+01 8.403360000E-04 8.028150000E-04 7.809280000E-04 7.664090000E-04
1.233324570E+01 6.253300000E-04 6.021280000E-04 5.893070000E-04 5.812030000E-04
1.249996187E+01 4.791930000E-04 4.658140000E-04 4.589360000E-04 4.548070000E-04
1.266670514E+01 3.781560000E-04 3.709390000E-04 3.675450000E-04 3.656170000E-04
1.283333839E+01 3.061240000E-04 3.024430000E-04 3.009130000E-04 3.001030000E-04
1.300000000E+01 2.526490000E-04 2.508450000E-04 2.502220000E-04 2.499240000E-04
