N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.260310000E-03 1.847512000E-03 1.565966000E-03 1.356606000E-03
1.016672606E+01 1.613851000E-03 1.310567000E-03 1.105313000E-03 9.535160000E-04
1.033324570E+01 1.136480000E-03 9.182780000E-04 7.713940000E-04 6.631590000E-04
1.049996187E+01 7.922110000E-04 6.375760000E-04 5.338270000E-04 4.575330000E-04
1.066670514E+01 5.481640000E-04 4.397140000E-04 3.670740000E-04 3.136980000E-04
1.083333839E+01 3.772770000E-04 3.017440000E-04 2.511660000E-04 2.139990000E-04
1.100000000E+01 2.586680000E-04 2.062870000E-04 1.711940000E-04 1.453960000E-04
1.116672606E+01 1.768690000E-04 1.406430000E-04 1.163590000E-04 9.851000000E-05
1.133324570E+01 1.207430000E-04 9.574800000E-05 7.899900000E-05 6.671700000E-05
1.149996187E+01 8.241300000E-05 6.522500000E-05 5.374900000E-05 4.539000000E-05
1.166670514E+01 5.637800000E-05 4.463900000E-05 3.687600000E-05 3.129800000E-05
1.183333839E+01 3.882700000E-05 3.091500000E-05 2.578300000E-05 2.217500000E-05
1.200000000E+01 2.712600000E-05 2.191600000E-05 1.864200000E-05 1.640900000E-05
1.216672606E+01 1.944600000E-05 1.613600000E-05 1.415000000E-05 1.284000000E-05
1.233324570E+01 1.450600000E-05 1.250300000E-05 1.137200000E-05 1.064500000E-05
1.249996187E+01 1.138800000E-05 1.024800000E-05 9.651000000E-06 9.268000000E-06
1.266670514E+01 -7.609000000E-06 -2.157000000E-06 1.912000000E-06 5.085000000E-06
1.283333839E+01 -8.850000000E-07 2.583000000E-06 5.263000000E-06 7.488000000E-06
1.300000000E+01 2.305000000E-06 4.593000000E-06 6.520000000E-06 8.218000000E-06
