N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.128420078E+00 1.120741222E+00 1.115167045E+00 1.111362011E+00
1.600000000E+01 1.235432779E+00 1.233349803E+00 1.232044905E+00 1.231250503E+00
1.700000000E+01 1.272709971E+00 1.272692596E+00 1.272486689E+00 1.272316480E+00
1.549996187E+01 1.216251812E+00 1.213542925E+00 1.211612231E+00 1.209775387E+00
1.649996187E+01 1.246119785E+00 1.245201714E+00 1.244539406E+00 1.244542508E+00
1.674996808E+01 1.255930706E+00 1.255723831E+00 1.255137919E+00 1.255227944E+00
1.624993176E+01 1.241087029E+00 1.239443933E+00 1.238646150E+00 1.238196267E+00
1.574996808E+01 1.226756052E+00 1.224023045E+00 1.222750252E+00 1.221494889E+00
1.524993176E+01 1.197437147E+00 1.194180909E+00 1.191343541E+00 1.189019483E+00
