Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.234534190E+00 1.299996457E+0 -6.546226700E-02 1.234534190E+00 1.299996457E+0 -6.546226700E-02
1.468000E+10 1.234589454E+00 1.164830730E+0 6.975872400E-02 1.234589454E+00 1.164830730E+0 6.975872400E-02
2.154000E+10 1.234670313E+00 1.090145313E+0 1.445250000E-01 1.234670313E+00 1.090145313E+0 1.445250000E-01
3.162000E+10 1.234788456E+00 1.049070311E+0 1.857181450E-01 1.234788456E+00 1.049070311E+0 1.857181450E-01
4.642000E+10 1.234958623E+00 1.026624354E+0 2.083342690E-01 1.234958623E+00 1.026624354E+0 2.083342690E-01
6.813000E+10 1.235203707E+00 1.014412703E+0 2.207910040E-01 1.235203707E+00 1.014412703E+0 2.207910040E-01
1.000000E+11 1.235553858E+00 1.007782534E+0 2.277713240E-01 1.235553858E+00 1.007782534E+0 2.277713240E-01
1.468000E+11 1.236047471E+00 1.004192071E+0 2.318554000E-01 1.236047471E+00 1.004192071E+0 2.318554000E-01
2.154000E+11 1.236731841E+00 1.002255094E+0 2.344767470E-01 1.236731841E+00 1.002255094E+0 2.344767470E-01
3.162000E+11 1.237657554E+00 1.001209827E+0 2.364477270E-01 1.237657554E+00 1.001209827E+0 2.364477270E-01
4.642000E+11 1.238871473E+00 1.000647763E+0 2.382237100E-01 1.238871473E+00 1.000647763E+0 2.382237100E-01
6.813000E+11 1.240400246E+00 1.000346338E+0 2.400539080E-01 1.240400246E+00 1.000346338E+0 2.400539080E-01
1.000000E+12 1.242231488E+00 1.000184834E+0 2.420466540E-01 1.242231488E+00 1.000184834E+0 2.420466540E-01
1.468000E+12 1.244451170E+00 1.000098453E+0 2.443527170E-01 1.244451170E+00 1.000098453E+0 2.443527170E-01
2.154000E+12 1.246405036E+00 1.000052398E+0 2.463526380E-01 1.246405036E+00 1.000052398E+0 2.463526380E-01
3.162000E+12 1.248670063E+00 1.000027823E+0 2.486422400E-01 1.248670063E+00 1.000027823E+0 2.486422400E-01
4.642000E+12 1.250580160E+00 1.000014750E+0 2.505654100E-01 1.250580160E+00 1.000014750E+0 2.505654100E-01
6.813000E+12 1.252751472E+00 1.000007811E+0 2.527436610E-01 1.252751472E+00 1.000007811E+0 2.527436610E-01
1.000000E+13 1.259222635E+00 1.000004131E+0 2.592185040E-01 1.259222635E+00 1.000004131E+0 2.592185040E-01
