Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.163322962E+00 1.199101976E+0 -3.577901400E-02 1.163322962E+00 1.199101976E+0 -3.577901400E-02
1.468000E+10 1.166545034E+00 1.199248739E+0 -3.270370500E-02 1.166545034E+00 1.199248739E+0 -3.270370500E-02
2.154000E+10 1.168491309E+00 1.199386443E+0 -3.089513400E-02 1.168491309E+00 1.199386443E+0 -3.089513400E-02
3.162000E+10 1.179455378E+00 1.199515949E+0 -2.006057100E-02 1.179455378E+00 1.199515949E+0 -2.006057100E-02
4.642000E+10 1.180486816E+00 1.199637605E+0 -1.915078900E-02 1.180486816E+00 1.199637605E+0 -1.915078900E-02
6.813000E+10 1.181203217E+00 1.199751787E+0 -1.854857000E-02 1.181203217E+00 1.199751787E+0 -1.854857000E-02
1.000000E+11 1.181704119E+00 1.199859037E+0 -1.815491800E-02 1.181704119E+00 1.199859037E+0 -1.815491800E-02
1.468000E+11 1.182060316E+00 1.199959788E+0 -1.789947200E-02 1.182060316E+00 1.199959788E+0 -1.789947200E-02
2.154000E+11 1.188971323E+00 1.200054278E+0 -1.108295500E-02 1.188971323E+00 1.200054278E+0 -1.108295500E-02
3.162000E+11 1.192928051E+00 1.200143104E+0 -7.215053000E-03 1.192928051E+00 1.200143104E+0 -7.215053000E-03
4.642000E+11 1.193116873E+00 1.200226514E+0 -7.109641000E-03 1.193116873E+00 1.200226514E+0 -7.109641000E-03
6.813000E+11 1.193290184E+00 1.200304770E+0 -7.014586000E-03 1.193290184E+00 1.200304770E+0 -7.014586000E-03
1.000000E+12 1.193460605E+00 1.200378249E+0 -6.917644000E-03 1.193460605E+00 1.200378249E+0 -6.917644000E-03
1.468000E+12 1.193633625E+00 1.200447253E+0 -6.813628000E-03 1.193633625E+00 1.200447253E+0 -6.813628000E-03
2.154000E+12 1.200918413E+00 1.200511948E+0 4.064650000E-04 1.200918413E+00 1.200511948E+0 4.064650000E-04
3.162000E+12 1.211145204E+00 1.200572748E+0 1.057245600E-02 1.211145204E+00 1.200572748E+0 1.057245600E-02
4.642000E+12 1.217679224E+00 1.200629825E+0 1.704939900E-02 1.217679224E+00 1.200629825E+0 1.704939900E-02
6.813000E+12 1.217876788E+00 1.200683361E+0 1.719342700E-02 1.217876788E+00 1.200683361E+0 1.719342700E-02
1.000000E+13 1.229877370E+00 1.200733618E+0 2.914375200E-02 1.229877370E+00 1.200733618E+0 2.914375200E-02
