Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.211902797E+00 1.164306928E+0 4.759586900E-02 1.211902797E+00 1.164306928E+0 4.759586900E-02
1.468000E+10 1.211921014E+00 1.158769538E+0 5.315147600E-02 1.211921014E+00 1.158769538E+0 5.315147600E-02
2.154000E+10 1.211947682E+00 1.153420983E+0 5.852669900E-02 1.211947682E+00 1.153420983E+0 5.852669900E-02
3.162000E+10 1.211986231E+00 1.148242592E+0 6.374363900E-02 1.211986231E+00 1.148242592E+0 6.374363900E-02
4.642000E+10 1.212042173E+00 1.143234428E+0 6.880774500E-02 1.212042173E+00 1.143234428E+0 6.880774500E-02
6.813000E+10 1.212122977E+00 1.138395088E+0 7.372788900E-02 1.212122977E+00 1.138395088E+0 7.372788900E-02
1.000000E+11 1.212831028E+00 1.133715191E+0 7.911583700E-02 1.212831028E+00 1.133715191E+0 7.911583700E-02
1.468000E+11 1.213870943E+00 1.129188765E+0 8.468217800E-02 1.213870943E+00 1.129188765E+0 8.468217800E-02
2.154000E+11 1.215372006E+00 1.124818029E+0 9.055397700E-02 1.215372006E+00 1.124818029E+0 9.055397700E-02
3.162000E+11 1.217294554E+00 1.120587595E+0 9.670695900E-02 1.217294554E+00 1.120587595E+0 9.670695900E-02
4.642000E+11 1.217717178E+00 1.116497392E+0 1.012197860E-01 1.217717178E+00 1.116497392E+0 1.012197860E-01
6.813000E+11 1.218253965E+00 1.112546157E+0 1.057078080E-01 1.218253965E+00 1.112546157E+0 1.057078080E-01
1.000000E+12 1.218903469E+00 1.108726122E+0 1.101773470E-01 1.218903469E+00 1.108726122E+0 1.101773470E-01
1.468000E+12 1.219631749E+00 1.105032311E+0 1.145994380E-01 1.219631749E+00 1.105032311E+0 1.145994380E-01
2.154000E+12 1.222724252E+00 1.101466439E+0 1.212578130E-01 1.222724252E+00 1.101466439E+0 1.212578130E-01
3.162000E+12 1.226788890E+00 1.098015862E+0 1.287730280E-01 1.226788890E+00 1.098015862E+0 1.287730280E-01
4.642000E+12 1.233398768E+00 1.094680441E+0 1.387183270E-01 1.233398768E+00 1.094680441E+0 1.387183270E-01
6.813000E+12 1.238462523E+00 1.091459068E+0 1.470034550E-01 1.238462523E+00 1.091459068E+0 1.470034550E-01
1.000000E+13 1.239103593E+00 1.088345337E+0 1.507582560E-01 1.239103593E+00 1.088345337E+0 1.507582560E-01
