Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.206321498E+00 1.326425139E+0 -1.201036410E-01 1.206321498E+00 1.326425139E+0 -1.201036410E-01
1.468000E+10 1.206332234E+00 1.180522008E+0 2.581022600E-02 1.206332234E+00 1.180522008E+0 2.581022600E-02
2.154000E+10 1.206347832E+00 1.099303575E+0 1.070442570E-01 1.206347832E+00 1.099303575E+0 1.070442570E-01
3.162000E+10 1.206370427E+00 1.054347842E+0 1.520225850E-01 1.206370427E+00 1.054347842E+0 1.520225850E-01
4.642000E+10 1.206403269E+00 1.029638155E+0 1.767651140E-01 1.206403269E+00 1.029638155E+0 1.767651140E-01
6.813000E+10 1.206450633E+00 1.016122196E+0 1.903284370E-01 1.206450633E+00 1.016122196E+0 1.903284370E-01
1.000000E+11 1.206518339E+00 1.008746322E+0 1.977720170E-01 1.206518339E+00 1.008746322E+0 1.977720170E-01
1.468000E+11 1.206614317E+00 1.004732490E+0 2.018818270E-01 1.206614317E+00 1.004732490E+0 2.018818270E-01
2.154000E+11 1.206748147E+00 1.002556921E+0 2.041912260E-01 1.206748147E+00 1.002556921E+0 2.041912260E-01
3.162000E+11 1.206930869E+00 1.001377566E+0 2.055533030E-01 1.206930869E+00 1.001377566E+0 2.055533030E-01
4.642000E+11 1.207173098E+00 1.000740607E+0 2.064324910E-01 1.207173098E+00 1.000740607E+0 2.064324910E-01
6.813000E+11 1.210188294E+00 1.000397560E+0 2.097907340E-01 1.210188294E+00 1.000397560E+0 2.097907340E-01
1.000000E+12 1.217255101E+00 1.000212994E+0 2.170421070E-01 1.217255101E+00 1.000212994E+0 2.170421070E-01
1.468000E+12 1.218333986E+00 1.000113881E+0 2.182201050E-01 1.218333986E+00 1.000113881E+0 2.182201050E-01
2.154000E+12 1.218801666E+00 1.000060831E+0 2.187408350E-01 1.218801666E+00 1.000060831E+0 2.187408350E-01
3.162000E+12 1.219428007E+00 1.000032416E+0 2.193955910E-01 1.219428007E+00 1.000032416E+0 2.193955910E-01
4.642000E+12 1.220017826E+00 1.000017245E+0 2.200005810E-01 1.220017826E+00 1.000017245E+0 2.200005810E-01
6.813000E+12 1.220456849E+00 1.000009164E+0 2.204476850E-01 1.220456849E+00 1.000009164E+0 2.204476850E-01
1.000000E+13 1.231481461E+00 1.000004862E+0 2.314765990E-01 1.231481461E+00 1.000004862E+0 2.314765990E-01
