N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 315 1.800E-4 1.180728035E+00 1.236959957E+00
1.468000E+10 5.623E+16 315 1.800E-4 1.194691346E+00 1.237433398E+00
2.154000E+10 5.623E+16 315 1.800E-4 1.211229397E+00 1.238100021E+00
3.162000E+10 5.623E+16 315 1.800E-4 1.222142602E+00 1.239022067E+00
4.642000E+10 5.623E+16 315 1.800E-4 1.232355323E+00 1.240267229E+00
6.813000E+10 5.623E+16 315 1.800E-4 1.234861532E+00 1.241891281E+00
1.000000E+11 5.623E+16 315 1.800E-4 1.239290333E+00 1.243942392E+00
1.468000E+11 5.623E+16 315 1.800E-4 1.243230340E+00 1.246365208E+00
2.154000E+11 5.623E+16 315 1.800E-4 1.246312434E+00 1.248425162E+00
3.162000E+11 5.623E+16 315 1.800E-4 1.250164839E+00 1.251575232E+00
4.642000E+11 5.623E+16 315 1.800E-4 1.254544543E+00 1.255231676E+00
6.813000E+11 5.623E+16 315 1.800E-4 1.257832847E+00 1.258210952E+00
1.000000E+12 5.623E+16 315 1.800E-4 1.259964126E+00 1.260193109E+00
1.468000E+12 5.623E+16 315 1.800E-4 1.261864881E+00 1.261984454E+00
2.154000E+12 5.623E+16 315 1.800E-4 1.268862880E+00 1.269767128E+00
3.162000E+12 5.623E+16 315 1.800E-4 1.276773979E+00 1.276800689E+00
4.642000E+12 5.623E+16 315 1.800E-4 1.277941685E+00 1.278058869E+00
6.813000E+12 5.623E+16 315 1.800E-4 1.286351246E+00 1.287026672E+00
1.000000E+13 5.623E+16 315 1.800E-4 1.265032672E+00 1.265076342E+00
