T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193234364E+00 1.135909989E+00 5.732437500E-02 1.188971323E+00 1.134786876E+00 5.418444700E-02
295 1.191435819E+00 1.140741922E+00 5.069389700E-02 1.190797791E+00 1.140304654E+00 5.049313700E-02
300 1.200008978E+00 1.146456604E+00 5.355237400E-02 1.199173715E+00 1.145890029E+00 5.328368600E-02
305 1.208433312E+00 1.151724494E+00 5.670881800E-02 1.197462692E+00 1.151001413E+00 4.646127900E-02
310 1.206748147E+00 1.156411935E+00 5.033621200E-02 1.203131160E+00 1.155499255E+00 4.763190500E-02
315 1.209318407E+00 1.160975197E+00 4.834321000E-02 1.207796046E+00 1.159837966E+00 4.795808000E-02
320 1.215372006E+00 1.163651798E+00 5.172020800E-02 1.210767213E+00 1.162919507E+00 4.784770600E-02
325 1.219794232E+00 1.166175356E+00 5.361887600E-02 1.217492736E+00 1.165489715E+00 5.200302100E-02
330 1.226356305E+00 1.168998377E+00 5.735792800E-02 1.223504118E+00 1.168354168E+00 5.514995000E-02
335 1.232087845E+00 1.172069578E+00 6.001826700E-02 1.228639994E+00 1.170911644E+00 5.772835000E-02
340 1.236731841E+00 1.174744117E+00 6.198772400E-02 1.232595508E+00 1.172377807E+00 6.021770100E-02
