N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 1.778e+16 325 1.154556864E+00 1.200305798E+00
1.468000E+10 1.778e+16 325 1.171458495E+00 1.200342516E+00
2.154000E+10 1.778e+16 325 1.182252597E+00 1.200396072E+00
3.162000E+10 1.778e+16 325 1.193413702E+00 1.200473980E+00
4.642000E+10 1.778e+16 325 1.195915207E+00 1.200586758E+00
6.813000E+10 1.778e+16 325 1.197538090E+00 1.200749408E+00
1.000000E+11 1.778e+16 325 1.198778379E+00 1.200981679E+00
1.468000E+11 1.778e+16 325 1.199799444E+00 1.201309633E+00
2.154000E+11 1.778e+16 325 1.200730252E+00 1.201765165E+00
3.162000E+11 1.778e+16 325 1.201673590E+00 1.202383034E+00
4.642000E+11 1.778e+16 325 1.202709384E+00 1.203196189E+00
6.813000E+11 1.778e+16 325 1.203891132E+00 1.204225582E+00
1.000000E+12 1.778e+16 325 1.205236562E+00 1.205466632E+00
1.468000E+12 1.778e+16 325 1.206867483E+00 1.206953648E+00
2.154000E+12 1.778e+16 325 1.208517924E+00 1.208664426E+00
3.162000E+12 1.778e+16 325 1.213806611E+00 1.213904688E+00
4.642000E+12 1.778e+16 325 1.215304772E+00 1.215366143E+00
6.813000E+12 1.778e+16 325 1.216757564E+00 1.216791952E+00
1.000000E+13 1.778e+16 325 1.223041879E+00 1.223068617E+00
