T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.263197888E+00 1.236984739E+00 2.621314900E-02 1.263150447E+00 1.236937964E+00 2.621248300E-02 4.744100000E-05 4.677500000E-05
295 1.261903561E+00 1.235367422E+00 2.653613900E-02 1.261861618E+00 1.235325249E+00 2.653636900E-02 4.194300000E-05 4.217300000E-05
300 1.261471061E+00 1.235005321E+00 2.646574000E-02 1.261434296E+00 1.234966934E+00 2.646736200E-02 3.676500000E-05 3.838700000E-05
305 1.261706232E+00 1.235399200E+00 2.630703200E-02 1.261673981E+00 1.235364282E+00 2.630969900E-02 3.225100000E-05 3.491800000E-05
310 1.261662322E+00 1.236206462E+00 2.545586000E-02 1.261633838E+00 1.236174468E+00 2.545937000E-02 2.848400000E-05 3.199400000E-05
315 1.262087380E+00 1.237424557E+00 2.466282300E-02 1.262061737E+00 1.237395100E+00 2.466663700E-02 2.564300000E-05 2.945700000E-05
320 1.261716456E+00 1.238672285E+00 2.304417100E-02 1.261692769E+00 1.238643909E+00 2.304886000E-02 2.368700000E-05 2.837600000E-05
325 1.259287699E+00 1.240538615E+00 1.874908400E-02 1.259265096E+00 1.240510275E+00 1.875482100E-02 2.260300000E-05 2.834000000E-05
330 1.252846895E+00 1.241110084E+00 1.173681100E-02 1.252824553E+00 1.241080497E+00 1.174405600E-02 2.234200000E-05 2.958700000E-05
335 1.237640800E+00 1.240051605E+00 -2.410805000E-03 1.237618268E+00 1.240018733E+00 -2.400465000E-03 2.253200000E-05 3.287200000E-05
340 1.211924837E+00 1.235685447E+00 -2.376061000E-02 1.211901864E+00 1.235646744E+00 -2.374488000E-02 2.297300000E-05 3.870300000E-05
