N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.153986367E+00 1.143662647E+00 1.133343527E+00 1.122242659E+00
1.600000000E+01 1.244274590E+00 1.242433373E+00 1.240693925E+00 1.237905956E+00
1.700000000E+01 1.272378978E+00 1.270087361E+00 1.267317517E+00 1.266457169E+00
1.549996187E+01 1.223526265E+00 1.219544039E+00 1.217435333E+00 1.214692258E+00
1.649996187E+01 1.259031178E+00 1.257052725E+00 1.255950619E+00 1.254588519E+00
1.674996808E+01 1.265985865E+00 1.262771328E+00 1.261960514E+00 1.260849006E+00
1.624993176E+01 1.251662219E+00 1.250277637E+00 1.248760180E+00 1.247366212E+00
1.574996808E+01 1.235325581E+00 1.233024941E+00 1.230037712E+00 1.228274668E+00
1.524993176E+01 1.203099506E+00 1.197997380E+00 1.193573178E+00 1.189132081E+00
