Ew Nt
4.5140792E-1 2.0190545E+15
4.4866143E-1 2.0736534E+15
4.4591493E-1 2.1629117E+15
4.4316842E-1 2.2846135E+15
4.4042191E-1 2.4280441E+15
4.3767540E-1 2.5857331E+15
4.3492890E-1 2.7582883E+15
4.3218240E-1 2.9493539E+15
4.2943589E-1 3.1586069E+15
4.2668940E-1 3.3787923E+15
4.2394288E-1 3.5968189E+15
4.2119638E-1 3.7975117E+15
4.1844988E-1 3.9689621E+15
4.1570338E-1 4.1067548E+15
4.1295687E-1 4.2132514E+15
4.1021037E-1 4.2925903E+15
4.0746387E-1 4.3466663E+15
4.0471736E-1 4.3760473E+15
4.0197086E-1 4.3836811E+15
3.9922435E-1 4.3756460E+15
3.9647785E-1 4.3569446E+15
3.9373135E-1 4.3267648E+15
3.9098484E-1 4.2788351E+15
3.8823834E-1 4.2068561E+15
3.8549184E-1 4.1097197E+15
3.8274533E-1 3.9920687E+15
3.7999883E-1 3.8607792E+15
3.7725233E-1 3.7212275E+15
3.7450582E-1 3.5763304E+15
3.7175932E-1 3.4280659E+15
3.6901281E-1 3.2791241E+15
3.6626631E-1 3.1328685E+15
3.6351981E-1 2.9918433E+15
3.6077330E-1 2.8565192E+15
3.5802680E-1 2.7255009E+15
3.5528030E-1 2.5968436E+15
3.5253379E-1 2.4692728E+15
3.4978729E-1 2.3425935E+15
3.4704078E-1 2.2175198E+15
3.4429428E-1 2.0954514E+15
3.4154778E-1 1.9783248E+15
3.3880127E-1 1.8682948E+15
3.3605477E-1 1.7671127E+15
3.3330827E-1 1.6754243E+15
3.3056176E-1 1.5924442E+15
3.2781526E-1 1.5163074E+15
3.2506875E-1 1.4449947E+15
3.2232225E-1 1.3772945E+15
3.1957575E-1 1.3131620E+15
3.1682924E-1 1.2532945E+15
3.1408274E-1 1.1983567E+15
3.1133624E-1 1.1485729E+15
3.0858973E-1 1.1039353E+15
3.0584323E-1 1.0646101E+15
3.0309672E-1 1.0309150E+15
3.0035022E-1 1.0027069E+15
2.9760372E-1 9.7858130E+14
2.9485721E-1 9.5531016E+14
2.9211071E-1 9.2746910E+14
2.8936421E-1 8.8686494E+14
2.8661770E-1 8.2189910E+14
2.8387120E-1 7.1832669E+14
2.8112470E-1 5.6348822E+14
2.7837819E-1 3.5400900E+14
2.7563169E-1 2.3331437E+14
