T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174250920E+00 1.143707200E+00 3.054372000E-02 1.174144511E+00 1.143613128E+00 3.053138300E-02
295 1.182083288E+00 1.144772902E+00 3.731038600E-02 1.181839171E+00 1.144269251E+00 3.756992000E-02
300 1.189693563E+00 1.146479259E+00 4.321430400E-02 1.189503410E+00 1.146335033E+00 4.316837700E-02
305 1.187492095E+00 1.152492607E+00 3.499948800E-02 1.187271881E+00 1.152307583E+00 3.496429800E-02
310 1.194520100E+00 1.158162583E+00 3.635751700E-02 1.193594266E+00 1.157928042E+00 3.566622400E-02
315 1.195897452E+00 1.163461730E+00 3.243572200E-02 1.195562436E+00 1.163167849E+00 3.239458700E-02
320 1.197949177E+00 1.168294800E+00 2.965437700E-02 1.197553582E+00 1.167930763E+00 2.962281900E-02
325 1.203196189E+00 1.171404023E+00 3.179216600E-02 1.202709384E+00 1.171074839E+00 3.163454500E-02
330 1.207327651E+00 1.173561891E+00 3.376576000E-02 1.206745613E+00 1.173257237E+00 3.348837600E-02
335 1.210038214E+00 1.176055746E+00 3.398246800E-02 1.209349467E+00 1.175773553E+00 3.357591400E-02
340 1.202031920E+00 1.178280464E+00 2.375145600E-02 1.201165867E+00 1.177836932E+00 2.332893500E-02
