T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174148198E+00 1.142685171E+00 3.146302700E-02 1.173991958E+00 1.142548261E+00 3.144369700E-02
295 1.181936406E+00 1.140938543E+00 4.099786300E-02 1.181578418E+00 1.140344648E+00 4.123377000E-02
300 1.189486357E+00 1.145422376E+00 4.406398100E-02 1.189207485E+00 1.145213129E+00 4.399435600E-02
305 1.187227514E+00 1.151268258E+00 3.595925600E-02 1.186904729E+00 1.151000326E+00 3.590440300E-02
310 1.193034028E+00 1.156760192E+00 3.627383600E-02 1.191355801E+00 1.156421243E+00 3.493455800E-02
315 1.195431606E+00 1.161872309E+00 3.355929700E-02 1.194941583E+00 1.161448491E+00 3.349309200E-02
320 1.197341173E+00 1.166511862E+00 3.082931100E-02 1.196763435E+00 1.165988004E+00 3.077543100E-02
325 1.202383034E+00 1.169959565E+00 3.242346900E-02 1.201673590E+00 1.169549691E+00 3.212389900E-02
330 1.206243789E+00 1.172334466E+00 3.390932300E-02 1.205397836E+00 1.171952597E+00 3.344523900E-02
335 1.208592648E+00 1.175009486E+00 3.358316200E-02 1.207595271E+00 1.174653511E+00 3.294176000E-02
340 1.199602583E+00 1.177187526E+00 2.241505700E-02 1.198561394E+00 1.176944615E+00 2.161677900E-02
