T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173915043E+00 1.133100827E+00 4.081421600E-02 1.172363805E+00 1.129921694E+00 4.244211100E-02
295 1.181601746E+00 1.136472499E+00 4.512924700E-02 1.172700445E+00 1.134921256E+00 3.777918900E-02
300 1.187022366E+00 1.142187994E+00 4.483437200E-02 1.176936819E+00 1.140192998E+00 3.674382100E-02
305 1.186619493E+00 1.147659884E+00 3.895960900E-02 1.180632096E+00 1.145123036E+00 3.550906000E-02
310 1.189345049E+00 1.152767010E+00 3.657803900E-02 1.182084928E+00 1.149581267E+00 3.250366100E-02
315 1.192593734E+00 1.157487944E+00 3.510579000E-02 1.185300501E+00 1.153536806E+00 3.176369500E-02
320 1.195945282E+00 1.161736210E+00 3.420907200E-02 1.190373411E+00 1.156896460E+00 3.347695100E-02
325 1.200473980E+00 1.165444161E+00 3.502981900E-02 1.193413702E+00 1.159591255E+00 3.382244700E-02
330 1.203677074E+00 1.168584288E+00 3.509278600E-02 1.195690861E+00 1.161594752E+00 3.409610900E-02
335 1.205126128E+00 1.171113904E+00 3.401222400E-02 1.195844754E+00 1.162868387E+00 3.297636700E-02
340 1.193046027E+00 1.173210669E+00 1.983535800E-02 1.180775669E+00 1.165220452E+00 1.555521700E-02
