N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 325 3.800E-4 3.765182E+1 1.678910E+1 5.543880E-1 8.043160E+1
1.468000E+10 1.778E+16 325 3.800E-4 3.756753E+1 1.673310E+1 5.538600E-1 8.042010E+1
2.154000E+10 1.778E+16 325 3.800E-4 3.744909E+1 1.665500E+1 5.531290E-1 8.040390E+1
3.162000E+10 1.778E+16 325 3.800E-4 3.728566E+1 1.654810E+1 5.521390E-1 8.038160E+1
4.642000E+10 1.778E+16 325 3.800E-4 3.706557E+1 1.640530E+1 5.508340E-1 8.035140E+1
6.813000E+10 1.778E+16 325 3.800E-4 3.677839E+1 1.622100E+1 5.491370E-1 8.031660E+1
1.000000E+11 1.778E+16 325 3.800E-4 3.641794E+1 1.599210E+1 5.470340E-1 8.027430E+1
1.468000E+11 1.778E+16 325 3.800E-4 3.598519E+1 1.571360E+1 5.445940E-1 8.018260E+1
2.154000E+11 1.778E+16 325 3.800E-4 3.548909E+1 1.540620E+1 5.418680E-1 8.011360E+1
3.162000E+11 1.778E+16 325 3.800E-4 3.494379E+1 1.507150E+1 5.388500E-1 8.004190E+1
4.642000E+11 1.778E+16 325 3.800E-4 3.436294E+1 1.471010E+1 5.355670E-1 7.993010E+1
6.813000E+11 1.778E+16 325 3.800E-4 3.375469E+1 1.433920E+1 5.321140E-1 7.983390E+1
1.000000E+12 1.778E+16 325 3.800E-4 3.312028E+1 1.395470E+1 5.283900E-1 7.973900E+1
1.468000E+12 1.778E+16 325 3.800E-4 3.245643E+1 1.354740E+1 5.243900E-1 7.959800E+1
2.154000E+12 1.778E+16 325 3.800E-4 3.175874E+1 1.312940E+1 5.201920E-1 7.947270E+1
3.162000E+12 1.778E+16 325 3.800E-4 3.102376E+1 1.269420E+1 5.156190E-1 7.935630E+1
4.642000E+12 1.778E+16 325 3.800E-4 3.024947E+1 1.223550E+1 5.108880E-1 7.917320E+1
6.813000E+12 1.778E+16 325 3.800E-4 2.943498E+1 1.176740E+1 5.058230E-1 7.903500E+1
1.000000E+13 1.778E+16 325 3.800E-4 2.858033E+1 1.127840E+1 5.006200E-1 7.882690E+1
1.468000E+13 1.778E+16 325 3.800E-4 2.768648E+1 1.078310E+1 4.951020E-1 7.866510E+1
2.154000E+13 1.778E+16 325 3.800E-4 2.675535E+1 1.027120E+1 4.894730E-1 7.843020E+1
3.162000E+13 1.778E+16 325 3.800E-4 2.578989E+1 9.757100E+0 4.835700E-1 7.823680E+1
4.642000E+13 1.778E+16 325 3.800E-4 2.479408E+1 9.232300E+0 4.775220E-1 7.797720E+1
6.813000E+13 1.778E+16 325 3.800E-4 2.377292E+1 8.705600E+0 4.713260E-1 7.769540E+1
1.000000E+14 1.778E+16 325 3.800E-4 2.273232E+1 8.184300E+0 4.648980E-1 7.744280E+1
