N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194858484E+00 1.191371244E+00 1.188042372E+00 1.184837609E+00
1.600000000E+01 1.223356138E+00 1.220264405E+00 1.217806602E+00 1.215296422E+00
1.700000000E+01 1.241020620E+00 1.237366067E+00 1.234164817E+00 1.231888680E+00
1.549996187E+01 1.210134813E+00 1.207223745E+00 1.204751746E+00 1.202400637E+00
1.649996187E+01 1.225715805E+00 1.222020352E+00 1.219248648E+00 1.216587042E+00
1.674996808E+01 1.230354400E+00 1.226500104E+00 1.223444771E+00 1.220879529E+00
1.624993176E+01 1.225156615E+00 1.221940314E+00 1.219189328E+00 1.216784316E+00
1.574996808E+01 1.217368724E+00 1.214502970E+00 1.211961258E+00 1.209432860E+00
1.524993176E+01 1.204936492E+00 1.201948242E+00 1.199277201E+00 1.196832703E+00
