N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 340 2.400E-4 1.222254224E+00 1.276192117E+00
1.468000E+10 3.162E+16 340 2.400E-4 1.237301332E+00 1.276548748E+00
2.154000E+10 3.162E+16 340 2.400E-4 1.249017766E+00 1.277061832E+00
3.162000E+10 3.162E+16 340 2.400E-4 1.258036038E+00 1.277792729E+00
4.642000E+10 3.162E+16 340 2.400E-4 1.265056064E+00 1.278811533E+00
6.813000E+10 3.162E+16 340 2.400E-4 1.270735673E+00 1.280242295E+00
1.000000E+11 3.162E+16 340 2.400E-4 1.275639036E+00 1.282158656E+00
1.468000E+11 3.162E+16 340 2.400E-4 1.280215116E+00 1.284660840E+00
2.154000E+11 3.162E+16 340 2.400E-4 1.284779422E+00 1.287798008E+00
3.162000E+11 3.162E+16 340 2.400E-4 1.289501829E+00 1.291545881E+00
4.642000E+11 3.162E+16 340 2.400E-4 1.294409254E+00 1.295793438E+00
6.813000E+11 3.162E+16 340 2.400E-4 1.299418617E+00 1.300359228E+00
1.000000E+12 3.162E+16 340 2.400E-4 1.304394829E+00 1.305039733E+00
1.468000E+12 3.162E+16 340 2.400E-4 1.309609327E+00 1.310054115E+00
2.154000E+12 3.162E+16 340 2.400E-4 1.314328613E+00 1.314642146E+00
3.162000E+12 3.162E+16 340 2.400E-4 1.318518704E+00 1.318748266E+00
4.642000E+12 3.162E+16 340 2.400E-4 1.322577277E+00 1.322750882E+00
6.813000E+12 3.162E+16 340 2.400E-4 1.326421863E+00 1.326554041E+00
1.000000E+13 3.162E+16 340 2.400E-4 1.330159735E+00 1.330261686E+00
