N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.028581816E+00 1.026131840E+00 1.024927068E+00 1.024459397E+00
1.600000000E+01 1.269543485E+00 1.269296052E+00 1.267305856E+00 1.268173542E+00
1.700000000E+01 1.359812204E+00 1.359541897E+00 1.358914403E+00 1.359235843E+00
1.549996187E+01 1.106531292E+00 1.110238631E+00 1.111788900E+00 1.110914514E+00
1.649996187E+01 1.315966920E+00 1.316599050E+00 1.316436102E+00 1.316248010E+00
1.674996808E+01 1.337796122E+00 1.336682541E+00 1.337133162E+00 1.336978126E+00
1.624993176E+01 1.295806359E+00 1.295698632E+00 1.295411887E+00 1.294887510E+00
1.574996808E+01 1.221286362E+00 1.220035193E+00 1.221241026E+00 1.221220137E+00
1.524993176E+01 1.016967778E+00 1.016238869E+00 1.015926449E+00 1.015828363E+00
