N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.020386693E+00 1.019380672E+00 1.018916469E+00 1.018738299E+00
1.600000000E+01 1.274514201E+00 1.274117426E+00 1.273633864E+00 1.273281342E+00
1.700000000E+01 1.352481195E+00 1.352505384E+00 1.351373209E+00 1.351443480E+00
1.549996187E+01 1.205674062E+00 1.205542346E+00 1.206424035E+00 1.206093798E+00
1.649996187E+01 1.309954392E+00 1.310554065E+00 1.310267561E+00 1.310415177E+00
1.674996808E+01 1.330730168E+00 1.329494738E+00 1.329635963E+00 1.329644279E+00
1.624993176E+01 1.292700415E+00 1.292558433E+00 1.292301506E+00 1.292068894E+00
1.574996808E+01 1.250623765E+00 1.250173987E+00 1.249729942E+00 1.250033550E+00
1.524993176E+01 1.093886775E+00 1.099862366E+00 1.101598496E+00 1.100727476E+00
