N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.037921296E+00 1.033869832E+00 1.031689353E+00 1.030733668E+00
1.600000000E+01 1.259930089E+00 1.259880598E+00 1.257850713E+00 1.258521980E+00
1.700000000E+01 1.364035906E+00 1.363679493E+00 1.363134467E+00 1.363521005E+00
1.549996187E+01 1.014043014E+00 1.019773204E+00 1.022113863E+00 1.020926884E+00
1.649996187E+01 1.318273747E+00 1.318930306E+00 1.318764196E+00 1.318520905E+00
1.674996808E+01 1.341415267E+00 1.340274172E+00 1.340738013E+00 1.340610388E+00
1.624993176E+01 1.295002538E+00 1.294913685E+00 1.294590719E+00 1.292432569E+00
1.574996808E+01 1.185779059E+00 1.185486270E+00 1.186783891E+00 1.186347980E+00
1.524993176E+01 1.018893781E+00 1.017843445E+00 1.017395781E+00 1.017268736E+00
