T d154 d184 d214 d244
d 150 180 210 240
290 1.293349772E+00 1.289355386E+00 1.287892794E+00 1.286488848E+00
295 1.293879948E+00 1.289840338E+00 1.288640901E+00 1.287388029E+00
300 1.295411772E+00 1.291419593E+00 1.290353868E+00 1.289283671E+00
305 1.297763463E+00 1.293920453E+00 1.292898207E+00 1.291989492E+00
310 1.300723295E+00 1.297248130E+00 1.296007696E+00 1.295225843E+00
315 1.304208439E+00 1.300775181E+00 1.299508303E+00 1.298444518E+00
320 1.307951801E+00 1.304706899E+00 1.303152723E+00 1.301941517E+00
325 1.311607680E+00 1.308196996E+00 1.306542867E+00 1.305064652E+00
330 1.314785739E+00 1.311248661E+00 1.309577172E+00 1.307676419E+00
335 1.317427242E+00 1.313466222E+00 1.311512304E+00 1.309398529E+00
340 1.318935470E+00 1.314415550E+00 1.312027811E+00 1.309585552E+00
