T d154 d184 d214 d244
d 150 180 210 240
290 1.313469576E+00 1.311490538E+00 1.311690856E+00 1.311654437E+00
295 1.312257725E+00 1.310031784E+00 1.310345517E+00 1.310334189E+00
300 1.312048607E+00 1.309686830E+00 1.310014703E+00 1.310084623E+00
305 1.312779973E+00 1.310423412E+00 1.310717122E+00 1.310876341E+00
310 1.314360571E+00 1.312298880E+00 1.312327780E+00 1.312598333E+00
315 1.316806451E+00 1.314790382E+00 1.314798400E+00 1.314817653E+00
320 1.319934122E+00 1.318192359E+00 1.317980147E+00 1.317941496E+00
325 1.323453397E+00 1.321715152E+00 1.321560398E+00 1.321386284E+00
330 1.327044062E+00 1.325440091E+00 1.325516862E+00 1.325109537E+00
335 1.330714833E+00 1.329051135E+00 1.329170942E+00 1.328824912E+00
340 1.333966799E+00 1.332220699E+00 1.332319382E+00 1.331982446E+00
