T d154 d184 d214 d244
d 150 180 210 240
290 1.344904262E+00 1.344059492E+00 1.344794270E+00 1.345045375E+00
295 1.342511396E+00 1.341387271E+00 1.342219175E+00 1.342480635E+00
300 1.340714337E+00 1.339388437E+00 1.340225195E+00 1.340551156E+00
305 1.339564731E+00 1.338158306E+00 1.338960569E+00 1.339354189E+00
310 1.339131131E+00 1.337940532E+00 1.338460292E+00 1.338961980E+00
315 1.339587253E+00 1.338390210E+00 1.338851906E+00 1.339105817E+00
320 1.340917472E+00 1.339955759E+00 1.340151805E+00 1.340363062E+00
325 1.342956376E+00 1.341980241E+00 1.342222045E+00 1.342288917E+00
330 1.345536462E+00 1.344688972E+00 1.345174614E+00 1.344997766E+00
335 1.348756909E+00 1.347891132E+00 1.348440067E+00 1.348326442E+00
340 1.352244483E+00 1.351357541E+00 1.351924339E+00 1.351838428E+00
