T d154 d184 d214 d244
d 150 180 210 240
290 1.264839673E+00 1.262016208E+00 1.261262962E+00 1.260208006E+00
295 1.268066184E+00 1.265022676E+00 1.264353819E+00 1.263314996E+00
300 1.271599214E+00 1.268361350E+00 1.267583904E+00 1.266528514E+00
305 1.275111654E+00 1.271720579E+00 1.270688551E+00 1.269542023E+00
310 1.278276844E+00 1.274876628E+00 1.273309277E+00 1.271975569E+00
315 1.280927291E+00 1.277153806E+00 1.275199179E+00 1.273239293E+00
320 1.282757637E+00 1.278709305E+00 1.276077050E+00 1.273585195E+00
325 1.283405576E+00 1.278719052E+00 1.275541845E+00 1.272394747E+00
330 1.282505416E+00 1.277199322E+00 1.273509124E+00 1.269552405E+00
335 1.280029292E+00 1.273842502E+00 1.269388050E+00 1.264765801E+00
340 1.275536310E+00 1.268328687E+00 1.262979190E+00 1.257619733E+00
