T d154 d184 d214 d244
d 150 180 210 240
290 1.270442689E+00 1.267361032E+00 1.266415022E+00 1.265222984E+00
295 1.273274194E+00 1.270037795E+00 1.269243496E+00 1.268124558E+00
300 1.276638991E+00 1.273283266E+00 1.272455617E+00 1.271386277E+00
305 1.280231640E+00 1.276806154E+00 1.275805464E+00 1.274718131E+00
310 1.283741892E+00 1.280402282E+00 1.278946169E+00 1.277751737E+00
315 1.287014488E+00 1.283397576E+00 1.281639099E+00 1.279897650E+00
320 1.289744735E+00 1.285954521E+00 1.283601438E+00 1.281407471E+00
325 1.291565533E+00 1.287229196E+00 1.284416719E+00 1.281636293E+00
330 1.292087178E+00 1.287216405E+00 1.283975388E+00 1.280436778E+00
335 1.291254949E+00 1.285556587E+00 1.281611212E+00 1.277457410E+00
340 1.288551133E+00 1.281862207E+00 1.277049397E+00 1.272170711E+00
