N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -9.390124800E-02 -7.672120700E-02 -6.047901500E-02 -4.526151500E-02
1.016672606E+01 -9.403074100E-02 -7.689796900E-02 -6.073024900E-02 -4.562039400E-02
1.033324570E+01 -9.422782700E-02 -7.723380400E-02 -6.124490900E-02 -4.635946300E-02
1.049996187E+01 -9.441885500E-02 -7.781216100E-02 -6.212289800E-02 -4.760147400E-02
1.066670514E+01 -9.503648500E-02 -7.873057500E-02 -6.349452800E-02 -4.951553200E-02
1.083333839E+01 -9.592651800E-02 -8.011757400E-02 -6.553672900E-02 -5.233169200E-02
1.100000000E+01 -9.721247100E-02 -8.214590800E-02 -6.848381300E-02 -5.634590200E-02
1.116672606E+01 -9.906512800E-02 -8.503992200E-02 -7.262682000E-02 -6.190497100E-02
1.133324570E+01 -1.016765690E-01 -8.907054200E-02 -7.828895100E-02 -6.935208200E-02
1.149996187E+01 -1.053093410E-01 -9.452479100E-02 -8.575772700E-02 -7.891087400E-02
1.166670514E+01 -1.101986460E-01 -1.016317410E-01 -9.515593000E-02 -9.050176800E-02
1.183333839E+01 -1.165260260E-01 -1.104326340E-01 -1.062605330E-01 -1.035446000E-01
1.200000000E+01 -1.242910060E-01 -1.206158720E-01 -1.183483280E-01 -1.168996750E-01
1.216672606E+01 -1.331681280E-01 -1.314067380E-01 -1.302301420E-01 -1.291158240E-01
1.233324570E+01 -1.424249570E-01 -1.416636350E-01 -1.405872510E-01 -1.389846190E-01
1.249996187E+01 -1.510324960E-01 -1.502391740E-01 -1.485011170E-01 -1.460090660E-01
1.266670514E+01 -1.408061860E-01 -1.354295280E-01 -1.338074940E-01 -1.339492980E-01
1.283333839E+01 -1.189186000E-01 -1.170862870E-01 -1.171874160E-01 -1.181348510E-01
1.300000000E+01 -1.026084790E-01 -1.024816300E-01 -1.032669850E-01 -1.045285070E-01
