N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.131774100E-02 6.233301600E-02 6.423611300E-02 6.515922200E-02
1.016672606E+01 6.541085000E-02 6.683789100E-02 6.914494900E-02 7.037481400E-02
1.033324570E+01 6.845581300E-02 7.098723400E-02 7.260244600E-02 7.395696700E-02
1.049996187E+01 7.057027500E-02 7.270375000E-02 7.467237300E-02 7.594538900E-02
1.066670514E+01 7.184381400E-02 7.344026300E-02 7.544375800E-02 7.644145600E-02
1.083333839E+01 7.231687200E-02 7.339009100E-02 7.501081600E-02 7.558700200E-02
1.100000000E+01 7.199804500E-02 7.233449200E-02 7.349746300E-02 7.358964900E-02
1.116672606E+01 7.090390700E-02 7.052082000E-02 7.110258400E-02 7.075416900E-02
1.133324570E+01 6.910664800E-02 6.802845100E-02 6.812633500E-02 6.747899000E-02
1.149996187E+01 6.676885300E-02 6.514159500E-02 6.494661400E-02 6.419373400E-02
1.166670514E+01 6.414669000E-02 6.220644900E-02 6.194253200E-02 6.126170900E-02
1.183333839E+01 6.154852800E-02 5.955154600E-02 5.940337800E-02 5.890342200E-02
1.200000000E+01 5.926123500E-02 5.740848600E-02 5.747523700E-02 5.718299600E-02
1.216672606E+01 5.748157500E-02 5.587557500E-02 5.616902700E-02 5.605205400E-02
1.233324570E+01 5.628678900E-02 5.493513900E-02 5.541020800E-02 5.541238900E-02
1.249996187E+01 5.565073600E-02 5.450098900E-02 5.509375500E-02 5.516292600E-02
1.266670514E+01 5.548471200E-02 5.446550700E-02 5.512035400E-02 5.525088600E-02
1.283333839E+01 5.567911800E-02 5.472957800E-02 5.536440300E-02 5.545967700E-02
1.300000000E+01 5.613169900E-02 5.518590100E-02 5.581180200E-02 5.588115300E-02
