N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.099000000E-02 5.344975200E-02 5.486397700E-02 5.587394000E-02
1.016672606E+01 5.310204400E-02 5.583089900E-02 5.746184700E-02 5.865159900E-02
1.033324570E+01 5.467753300E-02 5.754240400E-02 5.926832000E-02 6.052275300E-02
1.049996187E+01 5.580645500E-02 5.867640100E-02 6.037421600E-02 6.157531700E-02
1.066670514E+01 5.653590700E-02 5.928774200E-02 6.083998300E-02 6.187586000E-02
1.083333839E+01 5.687932100E-02 5.939989900E-02 6.070007700E-02 6.147401200E-02
1.100000000E+01 5.683114200E-02 5.902039200E-02 5.998159400E-02 6.042497300E-02
1.116672606E+01 5.638202500E-02 5.816104900E-02 5.873037500E-02 5.882071900E-02
1.133324570E+01 5.553439700E-02 5.686204400E-02 5.704004300E-02 5.681626600E-02
1.149996187E+01 5.432139700E-02 5.521537900E-02 5.506969600E-02 5.463181900E-02
1.166670514E+01 5.282580000E-02 5.337576300E-02 5.303361500E-02 5.251662100E-02
1.183333839E+01 5.118764200E-02 5.154333800E-02 5.115648100E-02 5.068557000E-02
1.200000000E+01 4.958670200E-02 4.991687200E-02 4.961258500E-02 4.926458800E-02
1.216672606E+01 4.819968600E-02 4.863969500E-02 4.848560500E-02 4.827755700E-02
1.233324570E+01 4.715224300E-02 4.776940600E-02 4.776963200E-02 4.767543600E-02
1.249996187E+01 4.649246800E-02 4.728507900E-02 4.740283400E-02 4.738098200E-02
1.266670514E+01 4.619670100E-02 4.711988700E-02 4.730749600E-02 4.732276900E-02
1.283333839E+01 4.619784300E-02 4.719637600E-02 4.741619000E-02 4.744764400E-02
1.300000000E+01 4.641735700E-02 4.744838600E-02 4.767901600E-02 4.767927700E-02
