N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.121930000E-03 2.952066000E-03 4.024206000E-03 5.134196000E-03 6.464512000E-03 8.011930000E-03 1.019278700E-02 1.328389300E-02 1.777246400E-02
1.016672606E+01 1.481575000E-03 2.077420000E-03 2.858529000E-03 3.669541000E-03 4.636416000E-03 5.740803000E-03 7.288652000E-03 9.457275000E-03 1.260467800E-02
1.033324570E+01 1.028212000E-03 1.450616000E-03 2.011374000E-03 2.593538000E-03 3.293912000E-03 4.080134000E-03 5.175378000E-03 6.687198000E-03 8.884749000E-03
1.049996187E+01 7.107390000E-04 1.007610000E-03 1.405905000E-03 1.825370000E-03 2.323937000E-03 2.882838000E-03 3.657358000E-03 4.799291000E-03 6.248825000E-03
1.066670514E+01 4.902390000E-04 6.978220000E-04 9.788810000E-04 1.281294000E-03 1.633316000E-03 2.031315000E-03 2.581389000E-03 3.405875000E-03 4.425778000E-03
1.083333839E+01 3.379860000E-04 4.828540000E-04 6.807290000E-04 8.968080000E-04 1.155138000E-03 1.433059000E-03 1.828592000E-03 2.441839000E-03 3.164238000E-03
1.100000000E+01 2.332980000E-04 3.345360000E-04 4.740990000E-04 6.289910000E-04 8.157820000E-04 1.017152000E-03 1.308241000E-03 1.766139000E-03 2.313654000E-03
1.116672606E+01 1.615190000E-04 2.326050000E-04 3.316760000E-04 4.439940000E-04 5.812310000E-04 7.306060000E-04 9.523130000E-04 1.301855000E-03 1.736624000E-03
1.133324570E+01 1.124080000E-04 1.643540000E-04 2.338850000E-04 3.162840000E-04 4.219280000E-04 5.346640000E-04 7.105500000E-04 9.891560000E-04 1.345392000E-03
1.149996187E+01 7.885800000E-05 1.161490000E-04 1.669480000E-04 2.287570000E-04 3.102170000E-04 4.030470000E-04 5.463080000E-04 7.749210000E-04 1.071057000E-03
1.166670514E+01 5.597000000E-05 8.390100000E-05 1.212230000E-04 1.689360000E-04 2.335800000E-04 3.120130000E-04 4.334200000E-04 6.230400000E-04 8.741010000E-04
1.183333839E+01 4.073100000E-05 6.118300000E-05 9.003300000E-05 1.280070000E-04 1.820360000E-04 2.493230000E-04 3.537450000E-04 5.131580000E-04 7.263870000E-04
1.200000000E+01 2.987400000E-05 4.563600000E-05 6.873300000E-05 9.999800000E-05 1.453750000E-04 2.042600000E-04 2.952320000E-04 4.299870000E-04 6.114620000E-04
1.216672606E+01 2.254100000E-05 3.503200000E-05 5.409900000E-05 8.054500000E-05 1.193390000E-04 1.710770000E-04 2.502340000E-04 3.651810000E-04 5.183240000E-04
1.233324570E+01 1.758500000E-05 2.776000000E-05 4.394300000E-05 6.669400000E-05 1.001180000E-04 1.455930000E-04 2.140650000E-04 3.107750000E-04 4.415790000E-04
1.249996187E+01 1.409300000E-05 2.263800000E-05 3.654700000E-05 5.632300000E-05 8.528900000E-05 1.248760000E-04 1.838930000E-04 2.666990000E-04 3.767700000E-04
1.266670514E+01 1.160400000E-05 1.892400000E-05 3.097800000E-05 4.820400000E-05 7.313800000E-05 1.074410000E-04 1.580400000E-04 2.281140000E-04 3.206640000E-04
1.283333839E+01 9.798000000E-06 1.612600000E-05 2.657200000E-05 4.149300000E-05 6.299400000E-05 9.243800000E-05 1.355630000E-04 1.943820000E-04 2.726550000E-04
1.300000000E+01 8.388000000E-06 1.384600000E-05 2.290000000E-05 3.576100000E-05 5.415000000E-05 7.929000000E-05 1.160240000E-04 1.652590000E-04 2.298450000E-04
