N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.384171000E-03 2.092030000E-04 6.498430000E-03 1.152557700E-02 1.720601400E-02 2.416480800E-02 3.254585700E-02 4.299389400E-02 5.671163700E-02
1.016672606E+01 9.782540000E-04 1.245860000E-04 4.496690000E-03 8.025665000E-03 1.206133600E-02 1.708351300E-02 2.327307500E-02 3.120381200E-02 4.192691900E-02
1.033324570E+01 6.840820000E-04 7.941100000E-05 3.100295000E-03 5.554848000E-03 8.384746000E-03 1.194118700E-02 1.638710400E-02 2.218291200E-02 3.017346900E-02
1.049996187E+01 4.748080000E-04 5.533900000E-05 2.133085000E-03 3.828100000E-03 5.792644000E-03 8.274504000E-03 1.139932700E-02 1.550683600E-02 2.122801800E-02
1.066670514E+01 3.278930000E-04 4.250300000E-05 1.466454000E-03 2.630284000E-03 3.983300000E-03 5.695100000E-03 7.852748000E-03 1.069062200E-02 1.465307800E-02
1.083333839E+01 2.257200000E-04 3.563300000E-05 1.008683000E-03 1.803849000E-03 2.729522000E-03 3.898528000E-03 5.365960000E-03 7.284713000E-03 9.956213000E-03
1.100000000E+01 1.551350000E-04 3.205900000E-05 6.951000000E-04 1.235869000E-03 1.865438000E-03 2.656699000E-03 3.641427000E-03 4.915772000E-03 6.682153000E-03
1.116672606E+01 1.066090000E-04 3.037700000E-05 4.806500000E-04 8.466400000E-04 1.272367000E-03 1.803552000E-03 2.456976000E-03 3.292877000E-03 4.449415000E-03
1.133324570E+01 7.337700000E-05 2.985000000E-05 3.341760000E-04 5.804270000E-04 8.667480000E-04 1.220863000E-03 1.651285000E-03 2.197388000E-03 2.955830000E-03
1.149996187E+01 5.070100000E-05 3.003300000E-05 2.341590000E-04 3.986840000E-04 5.902720000E-04 8.253780000E-04 1.108805000E-03 1.468250000E-03 1.971690000E-03
1.166670514E+01 3.529400000E-05 3.059700000E-05 1.658140000E-04 2.747850000E-04 4.026070000E-04 5.589300000E-04 7.474400000E-04 9.885490000E-04 1.329184000E-03
1.183333839E+01 2.488900000E-05 3.111200000E-05 1.189070000E-04 1.904740000E-04 2.758740000E-04 3.808930000E-04 5.089780000E-04 6.751030000E-04 9.107270000E-04
1.200000000E+01 1.792500000E-05 3.116200000E-05 8.654800000E-05 1.331710000E-04 1.908130000E-04 2.628600000E-04 3.524950000E-04 4.703750000E-04 6.372520000E-04
1.216672606E+01 1.332300000E-05 3.031400000E-05 6.397700000E-05 9.436800000E-05 1.340380000E-04 1.849690000E-04 2.497790000E-04 3.358330000E-04 4.570980000E-04
1.233324570E+01 1.033100000E-05 2.845000000E-05 4.808000000E-05 6.814700000E-05 9.625900000E-05 1.335210000E-04 1.818600000E-04 2.464710000E-04 3.370890000E-04
1.249996187E+01 8.417000000E-06 2.576400000E-05 3.678700000E-05 5.040300000E-05 7.107700000E-05 9.924000000E-05 1.363580000E-04 1.862080000E-04 2.483480000E-04
1.266670514E+01 1.332100000E-05 2.270000000E-05 2.872200000E-05 3.833700000E-05 5.409900000E-05 7.605900000E-05 1.053090000E-04 1.439140000E-04 2.231100000E-04
1.283333839E+01 1.520800000E-05 1.966700000E-05 2.292100000E-05 3.002600000E-05 4.244700000E-05 6.003000000E-05 8.366900000E-05 1.370480000E-04 1.571870000E-04
1.300000000E+01 1.513500000E-05 1.691600000E-05 1.866400000E-05 2.416100000E-05 3.423500000E-05 4.866500000E-05 7.809300000E-05 1.059540000E-04 1.401020000E-04
