N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.615513000E-03 1.471481000E-03 7.503160000E-04 1.213516000E-02 2.141500800E-02 3.081376700E-02 4.152579300E-02 5.340711900E-02 6.812047500E-02
1.016672606E+01 1.848427000E-03 1.056306000E-03 5.001390000E-04 8.486017000E-03 1.512365100E-02 2.203819100E-02 3.020509100E-02 3.967157500E-02 5.569576500E-02
1.033324570E+01 1.291477000E-03 7.471980000E-04 3.442530000E-04 5.896706000E-03 1.057296000E-02 1.554121100E-02 2.155915600E-02 2.876165300E-02 3.958136000E-02
1.049996187E+01 8.947230000E-04 5.229420000E-04 2.467200000E-04 4.081823000E-03 7.338616000E-03 1.084551600E-02 1.516552900E-02 2.044937500E-02 2.860571100E-02
1.066670514E+01 6.159190000E-04 3.632930000E-04 1.851210000E-04 2.820655000E-03 5.068711000E-03 7.510513000E-03 1.054947500E-02 1.431507800E-02 1.906123600E-02
1.083333839E+01 4.218920000E-04 2.511720000E-04 1.458690000E-04 1.949489000E-03 3.489741000E-03 5.171517000E-03 7.274571000E-03 9.895308000E-03 1.322435900E-02
1.100000000E+01 2.877910000E-04 1.731910000E-04 1.207240000E-04 1.350053000E-03 2.398257000E-03 3.545646000E-03 4.980872000E-03 6.768382000E-03 9.043764000E-03
1.116672606E+01 1.955770000E-04 1.193420000E-04 1.045750000E-04 9.386290000E-04 1.646892000E-03 2.422712000E-03 3.389898000E-03 4.588845000E-03 6.114969000E-03
1.133324570E+01 1.324250000E-04 8.236500000E-05 9.428300000E-05 6.564550000E-04 1.131060000E-03 1.650956000E-03 2.295572000E-03 3.089959000E-03 4.103313000E-03
1.149996187E+01 8.934400000E-05 5.710500000E-05 8.768100000E-05 4.626850000E-04 7.775280000E-04 1.122829000E-03 1.548987000E-03 2.072711000E-03 2.745187000E-03
1.166670514E+01 6.009900000E-05 3.994900000E-05 8.305200000E-05 3.292120000E-04 5.355150000E-04 7.631660000E-04 1.044159000E-03 1.390812000E-03 1.840153000E-03
1.183333839E+01 4.038600000E-05 2.838900000E-05 7.903400000E-05 2.366690000E-04 3.700680000E-04 5.196500000E-04 7.059460000E-04 9.382460000E-04 1.241674000E-03
1.200000000E+01 2.724500000E-05 2.068700000E-05 7.439900000E-05 1.719910000E-04 2.571710000E-04 3.558500000E-04 4.811040000E-04 6.395010000E-04 8.468460000E-04
1.216672606E+01 1.863300000E-05 1.562900000E-05 6.849400000E-05 1.263320000E-04 1.803700000E-04 2.462900000E-04 3.321960000E-04 4.422320000E-04 5.858370000E-04
1.233324570E+01 1.311400000E-05 1.236600000E-05 6.126600000E-05 9.390500000E-05 1.283110000E-04 1.731880000E-04 2.334590000E-04 3.113680000E-04 4.125240000E-04
1.249996187E+01 9.668000000E-06 1.028800000E-05 5.338500000E-05 7.085200000E-05 9.299800000E-05 1.242800000E-04 1.675350000E-04 2.238750000E-04 3.707220000E-04
1.266670514E+01 7.559000000E-06 3.162000000E-05 4.568500000E-05 5.437300000E-05 6.891700000E-05 9.128400000E-05 1.230750000E-04 1.648400000E-04 2.937140000E-04
1.283333839E+01 6.262000000E-06 3.268300000E-05 3.872100000E-05 4.253500000E-05 5.233200000E-05 6.872400000E-05 9.271000000E-05 1.771480000E-04 1.956920000E-04
1.300000000E+01 5.430000000E-06 3.104700000E-05 3.274700000E-05 3.392600000E-05 4.070100000E-05 5.305900000E-05 6.864800000E-05 1.285730000E-04 1.435630000E-04
