N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 3.365300000E-05 3.441409000E-03 6.017438000E-03 8.901176000E-03 1.263614000E-02 1.756560100E-02 2.407188500E-02 3.255189600E-02 4.366039700E-02
1.016672606E+01 9.949000000E-06 2.371485000E-03 4.170868000E-03 6.197737000E-03 8.829501000E-03 1.232743700E-02 1.700222800E-02 2.318087200E-02 3.140950400E-02
1.033324570E+01 1.698000000E-06 1.630087000E-03 2.878242000E-03 4.601798000E-03 6.126825000E-03 8.573871000E-03 1.186258700E-02 1.623041700E-02 2.208568900E-02
1.049996187E+01 1.320000000E-07 1.118869000E-03 1.979900000E-03 3.356991000E-03 4.228321000E-03 5.920707000E-03 8.194707000E-03 1.120546400E-02 1.523434600E-02
1.066670514E+01 1.118000000E-06 7.676000000E-04 1.359062000E-03 2.259818000E-03 2.905837000E-03 4.065060000E-03 5.614369000E-03 7.645508000E-03 1.034348100E-02
1.083333839E+01 2.864000000E-06 5.269160000E-04 9.318080000E-04 1.534218000E-03 1.990643000E-03 2.777970000E-03 3.820015000E-03 5.166243000E-03 6.938578000E-03
1.100000000E+01 4.671000000E-06 3.622890000E-04 6.386940000E-04 1.017619000E-03 1.360611000E-03 1.891431000E-03 2.584983000E-03 3.466691000E-03 4.621502000E-03
1.116672606E+01 6.336000000E-06 2.499070000E-04 4.380910000E-04 6.844720000E-04 9.287610000E-04 1.284696000E-03 1.743487000E-03 2.319664000E-03 3.076469000E-03
1.133324570E+01 7.838000000E-06 1.732580000E-04 3.010340000E-04 4.581360000E-04 6.340070000E-04 8.722760000E-04 1.176326000E-03 1.557137000E-03 2.062978000E-03
1.149996187E+01 9.205000000E-06 1.210550000E-04 2.075700000E-04 3.077620000E-04 4.339850000E-04 5.940870000E-04 7.984240000E-04 1.056776000E-03 1.404886000E-03
1.166670514E+01 1.050600000E-05 8.551300000E-05 1.439250000E-04 2.124410000E-04 2.986900000E-04 4.080670000E-04 5.492690000E-04 7.311070000E-04 9.785880000E-04
1.183333839E+01 1.165800000E-05 6.131900000E-05 1.006760000E-04 1.479480000E-04 2.079320000E-04 2.847880000E-04 3.861380000E-04 5.193260000E-04 7.009000000E-04
1.200000000E+01 1.252400000E-05 4.477900000E-05 7.133900000E-05 1.045600000E-04 1.474550000E-04 2.035220000E-04 2.793490000E-04 3.805130000E-04 5.177920000E-04
1.216672606E+01 1.296800000E-05 3.337300000E-05 5.147800000E-05 7.549200000E-05 1.073290000E-04 1.499370000E-04 2.088440000E-04 2.881020000E-04 3.949070000E-04
1.233324570E+01 1.282700000E-05 2.542800000E-05 3.805000000E-05 5.606800000E-05 8.067400000E-05 1.142640000E-04 1.614510000E-04 2.252120000E-04 3.133890000E-04
1.249996187E+01 1.213000000E-05 1.980700000E-05 2.895500000E-05 4.303700000E-05 6.274400000E-05 9.003000000E-05 1.287570000E-04 1.812220000E-04 3.055900000E-04
1.266670514E+01 1.105500000E-05 1.579200000E-05 2.274400000E-05 3.415800000E-05 5.040000000E-05 7.307700000E-05 1.054830000E-04 1.530310000E-04 1.612870000E-04
1.283333839E+01 9.838000000E-06 1.288700000E-05 1.841800000E-05 2.794600000E-05 4.162500000E-05 6.078200000E-05 8.830900000E-05 1.286090000E-04 1.539630000E-04
1.300000000E+01 8.639000000E-06 1.074500000E-05 1.531900000E-05 2.343400000E-05 3.511100000E-05 5.150700000E-05 7.830700000E-05 1.090880000E-04 1.513430000E-04
