T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193456769E+00 1.148220394E+00 4.523637500E-02 1.193290184E+00 1.148102199E+00 4.518798500E-02
295 1.202215667E+00 1.149411630E+00 5.280403700E-02 1.194057574E+00 1.148620153E+00 4.543742100E-02
300 1.200421381E+00 1.151602325E+00 4.881905600E-02 1.200158728E+00 1.151414018E+00 4.874471000E-02
305 1.209011133E+00 1.158165793E+00 5.084534000E-02 1.208670450E+00 1.157922751E+00 5.074769900E-02
310 1.210188294E+00 1.164197796E+00 4.599049800E-02 1.207080784E+00 1.163887894E+00 4.319289000E-02
315 1.213183821E+00 1.170279582E+00 4.290423900E-02 1.209782579E+00 1.169714076E+00 4.006850300E-02
320 1.218253965E+00 1.171686695E+00 4.656727000E-02 1.217642986E+00 1.171218299E+00 4.642468700E-02
325 1.221447362E+00 1.176365238E+00 4.508212400E-02 1.220714602E+00 1.175788118E+00 4.492648400E-02
330 1.228539207E+00 1.179719458E+00 4.881974900E-02 1.227626232E+00 1.179465011E+00 4.816122100E-02
335 1.234935283E+00 1.182426614E+00 5.250866900E-02 1.233824588E+00 1.182196705E+00 5.162788300E-02
340 1.240400246E+00 1.184822188E+00 5.557805800E-02 1.239057047E+00 1.184670808E+00 5.438623900E-02
