N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.527750000E-04 7.871450000E-04 6.795770000E-04 6.054020000E-04
1.600000000E+01 1.076281900E-02 9.114105000E-03 7.960033000E-03 7.112641000E-03
1.700000000E+01 5.328733200E-02 5.001931700E-02 4.761562400E-02 4.573957300E-02
1.549996187E+01 3.530370000E-03 2.912146000E-03 2.499291000E-03 2.209969000E-03
1.649996187E+01 2.674600300E-02 2.389901500E-02 2.176094000E-02 2.014068900E-02
1.674996808E+01 3.865120700E-02 3.548411600E-02 3.304619100E-02 3.117777300E-02
1.624993176E+01 1.747773800E-02 1.518139600E-02 1.351082200E-02 1.226159600E-02
1.574996808E+01 6.292472000E-03 5.235022000E-03 4.511650000E-03 3.997175000E-03
1.524993176E+01 1.906347000E-03 1.573234000E-03 1.353786000E-03 1.202726000E-03
