T d154 d184 d214 d244
d 150 180 210 240
290 1.300440723E+00 1.296948543E+00 1.296005052E+00 1.295106111E+00
295 1.300277968E+00 1.296673830E+00 1.295936815E+00 1.295134882E+00
300 1.301153339E+00 1.297547250E+00 1.296907141E+00 1.296251649E+00
305 1.302928262E+00 1.299445085E+00 1.298835212E+00 1.298324595E+00
310 1.305431053E+00 1.302321825E+00 1.301499453E+00 1.301127679E+00
315 1.308610145E+00 1.305580166E+00 1.304763236E+00 1.304145519E+00
320 1.312222163E+00 1.309450643E+00 1.308406993E+00 1.307706582E+00
325 1.315937452E+00 1.313101990E+00 1.312056686E+00 1.311177012E+00
330 1.319385631E+00 1.316561363E+00 1.315636512E+00 1.314450543E+00
335 1.322529967E+00 1.319459275E+00 1.318424788E+00 1.317183376E+00
340 1.324803752E+00 1.321401329E+00 1.320147726E+00 1.318767542E+00
