T d154 d184 d214 d244
d 150 180 210 240
290 1.200906084E+00 1.199384682E+00 1.197898887E+00 1.196709971E+00
295 1.191777287E+00 1.190088786E+00 1.188639361E+00 1.186428321E+00
300 1.171441276E+00 1.169247653E+00 1.167870372E+00 1.166070970E+00
305 1.129481870E+00 1.126245911E+00 1.125050983E+00 1.124136362E+00
310 1.052007923E+00 1.047130525E+00 1.046314014E+00 1.046950522E+00
315 1.017184660E+00 1.015504484E+00 1.014238999E+00 1.013228494E+00
320 1.018701779E+00 1.016954590E+00 1.015545580E+00 1.014406861E+00
325 1.022742072E+00 1.020732112E+00 1.019018371E+00 1.017557919E+00
330 1.030178393E+00 1.027699930E+00 1.025459983E+00 1.023458220E+00
335 1.042026035E+00 1.038891359E+00 1.035910491E+00 1.033138429E+00
340 1.059172250E+00 1.055267880E+00 1.051406222E+00 1.047687385E+00
