N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 335 1.800E-4 1.009190802E+00 1.011100587E+00
1.468000E+10 3.162E+15 335 1.800E-4 1.009707298E+00 1.011091746E+00
2.154000E+10 3.162E+15 335 1.800E-4 1.010092481E+00 1.011079080E+00
3.162000E+10 3.162E+15 335 1.800E-4 1.010366857E+00 1.011061150E+00
4.642000E+10 3.162E+15 335 1.800E-4 1.010551924E+00 1.011036216E+00
6.813000E+10 3.162E+15 335 1.800E-4 1.010666628E+00 1.011002492E+00
1.000000E+11 3.162E+15 335 1.800E-4 1.010726661E+00 1.010958851E+00
1.468000E+11 3.162E+15 335 1.800E-4 1.010746036E+00 1.010906447E+00
2.154000E+11 3.162E+15 335 1.800E-4 1.010740825E+00 1.010851894E+00
3.162000E+11 3.162E+15 335 1.800E-4 1.010735249E+00 1.010812629E+00
4.642000E+11 3.162E+15 335 1.800E-4 1.010769793E+00 1.010824349E+00
6.813000E+11 3.162E+15 335 1.800E-4 1.010909032E+00 1.010948282E+00
1.000000E+12 3.162E+15 335 1.800E-4 1.011243920E+00 1.011273042E+00
1.468000E+12 3.162E+15 335 1.800E-4 1.044732071E+00 1.044691909E+00
2.154000E+12 3.162E+15 335 1.800E-4 1.081141237E+00 1.081127413E+00
3.162000E+12 3.162E+15 335 1.800E-4 1.110237593E+00 1.110238633E+00
4.642000E+12 3.162E+15 335 1.800E-4 1.132476520E+00 1.132484504E+00
6.813000E+12 3.162E+15 335 1.800E-4 1.149652564E+00 1.149662911E+00
1.000000E+13 3.162E+15 335 1.800E-4 1.163433879E+00 1.163444434E+00
