T d154 d184 d214 d244
d 150 180 210 240
290 9.527750000E-04 7.871450000E-04 6.795770000E-04 6.054020000E-04
295 7.735120000E-04 6.469990000E-04 5.638900000E-04 5.029410000E-04
300 4.802410000E-04 3.840230000E-04 3.170670000E-04 2.631340000E-04
305 -1.040040000E-04 -1.706420000E-04 -2.227490000E-04 -2.692890000E-04
310 9.508960000E-04 7.223850000E-04 5.744390000E-04 4.715040000E-04
315 1.006260000E-03 7.863550000E-04 6.404230000E-04 5.380810000E-04
320 1.235500000E-03 9.959350000E-04 8.309620000E-04 7.132740000E-04
325 1.734486000E-03 1.432673000E-03 1.220165000E-03 1.062542000E-03
330 2.670795000E-03 2.242565000E-03 1.932910000E-03 1.702092000E-03
335 4.288040000E-03 3.636016000E-03 3.166983000E-03 2.804767000E-03
340 6.940852000E-03 5.922195000E-03 5.183956000E-03 4.615033000E-03
