T d154 d184 d214 d244
d 150 180 210 240
290 7.096600000E-05 5.902200000E-05 5.138100000E-05 4.621400000E-05
295 5.687600000E-05 4.788200000E-05 4.216900000E-05 3.819800000E-05
300 3.521900000E-05 2.892400000E-05 2.497900000E-05 2.224600000E-05
305 -6.254000000E-06 -9.483000000E-06 -1.134900000E-05 -1.248600000E-05
310 -8.119600000E-05 5.527200000E-05 4.443100000E-05 3.694100000E-05
315 7.440400000E-05 5.780600000E-05 4.686400000E-05 3.922600000E-05
320 8.890400000E-05 7.031800000E-05 5.756500000E-05 4.849000000E-05
325 1.226060000E-04 9.842800000E-05 8.144200000E-05 6.886700000E-05
330 1.882370000E-04 1.528320000E-04 1.273150000E-04 1.082760000E-04
335 3.055600000E-04 2.500620000E-04 2.102490000E-04 1.795710000E-04
340 5.055900000E-04 4.162030000E-04 3.519050000E-04 3.024950000E-04
