T d154 d184 d214 d244
d 150 180 210 240
290 6.161000000E-06 6.007000000E-06 5.938000000E-06 5.906000000E-06
295 5.214000000E-06 5.107000000E-06 5.076000000E-06 5.073000000E-06
300 4.343000000E-06 4.325000000E-06 4.353000000E-06 4.403000000E-06
305 3.468000000E-06 3.616000000E-06 3.764000000E-06 3.910000000E-06
310 2.398000000E-06 2.875000000E-06 3.255000000E-06 3.590000000E-06
315 8.219999998E-07 1.873000000E-06 2.678000000E-06 3.362000000E-06
320 -1.657000000E-06 3.220000000E-07 1.796000000E-06 3.018000000E-06
325 5.679000000E-06 5.409000000E-06 5.271000000E-06 5.185000000E-06
330 6.175000000E-06 5.786000000E-06 5.592000000E-06 5.491000000E-06
335 7.474000000E-06 6.817000000E-06 6.530000000E-06 6.370000000E-06
340 9.996000000E-06 8.753000000E-06 8.210000000E-06 7.941000000E-06
