T d154 d184 d214 d244
d 150 180 210 240
290 3.530500000E-05 2.993800000E-05 2.657500000E-05 2.435900000E-05
295 2.836200000E-05 2.440300000E-05 2.201400000E-05 2.047000000E-05
300 1.823800000E-05 1.575300000E-05 1.448500000E-05 1.381900000E-05
305 -5.510000001E-07 -1.135000000E-06 -8.690000000E-07 -1.549999999E-07
310 -3.516500000E-05 -3.284600000E-05 -3.017500000E-05 -2.729700000E-05
315 3.585500000E-05 2.816100000E-05 2.313800000E-05 1.968800000E-05
320 4.135900000E-05 3.264200000E-05 2.672600000E-05 2.260000000E-05
325 5.533600000E-05 4.384100000E-05 3.585600000E-05 3.006700000E-05
330 8.345700000E-05 6.640100000E-05 5.421700000E-05 4.528200000E-05
335 1.348080000E-04 1.078140000E-04 8.848000000E-05 7.377300000E-05
340 2.239280000E-04 1.802550000E-04 1.487180000E-04 1.245870000E-04
