T d154 d184 d214 d244
d 150 180 210 240
290 3.114270000E-04 2.562870000E-04 2.207280000E-04 1.963410000E-04
295 2.506360000E-04 2.088300000E-04 1.816370000E-04 1.618980000E-04
300 1.531280000E-04 1.222720000E-04 1.011770000E-04 8.452000000E-05
305 -3.830200000E-05 -5.777700000E-05 -7.275800000E-05 -8.598400000E-05
310 3.159960000E-04 2.391690000E-04 1.897750000E-04 1.555660000E-04
315 3.332960000E-04 2.588300000E-04 2.097140000E-04 1.753990000E-04
320 4.083480000E-04 3.263090000E-04 2.701400000E-04 2.301910000E-04
325 5.738130000E-04 4.689280000E-04 3.955530000E-04 3.413190000E-04
330 8.880620000E-04 7.366800000E-04 6.281410000E-04 5.475970000E-04
335 1.438918000E-03 1.203952000E-03 1.036743000E-03 9.085280000E-04
340 2.360550000E-03 1.984765000E-03 1.716361000E-03 1.511499000E-03
