N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.531280000E-04 1.222720000E-04 1.011770000E-04 8.452000000E-05
1.600000000E+01 3.451579000E-03 2.933851000E-03 2.589100000E-03 2.349763000E-03
1.700000000E+01 2.853213500E-02 2.639997000E-02 2.494777300E-02 2.381922900E-02
1.549996187E+01 1.019561000E-03 8.720200000E-04 7.769690000E-04 7.117480000E-04
1.649996187E+01 1.086859700E-02 9.556192000E-03 8.627350000E-03 7.954237000E-03
1.674996808E+01 1.814977500E-02 1.635915700E-02 1.508911700E-02 1.414690500E-02
1.624993176E+01 6.214366000E-03 5.344909000E-03 4.750620000E-03 4.332279000E-03
1.574996808E+01 1.889498000E-03 1.604275000E-03 1.418417000E-03 1.291352000E-03
1.524993176E+01 5.118650000E-04 4.402040000E-04 3.933360000E-04 3.605100000E-04
