N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.802410000E-04 3.840230000E-04 3.170670000E-04 2.631340000E-04
1.600000000E+01 8.928263000E-03 7.808259000E-03 7.044009000E-03 6.502292000E-03
1.700000000E+01 4.658309900E-02 4.436892200E-02 4.295050800E-02 4.191993700E-02
1.549996187E+01 3.009137000E-03 2.607806000E-03 2.345665000E-03 2.163632000E-03
1.649996187E+01 2.234429600E-02 2.035768100E-02 1.894512700E-02 1.792384400E-02
1.674996808E+01 3.294374800E-02 3.068581700E-02 2.914167000E-02 2.802415500E-02
1.624993176E+01 1.446203000E-02 1.287256700E-02 1.176243900E-02 1.097360100E-02
1.574996808E+01 5.288787000E-03 4.584226000E-03 4.114452000E-03 3.789428000E-03
1.524993176E+01 1.562461000E-03 1.353821000E-03 1.215798000E-03 1.118099000E-03
