N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.823800000E-05 1.575300000E-05 1.448500000E-05 1.381900000E-05
1.600000000E+01 4.337270000E-04 3.745960000E-04 3.363390000E-04 3.107070000E-04
1.700000000E+01 6.634126000E-03 6.183138000E-03 5.912178000E-03 5.708173000E-03
1.549996187E+01 1.154770000E-04 1.001300000E-04 9.034600000E-05 8.377700000E-05
1.649996187E+01 1.701886000E-03 1.513834000E-03 1.388297000E-03 1.302301000E-03
1.674996808E+01 3.392381000E-03 3.084596000E-03 2.881093000E-03 2.740796000E-03
1.624993176E+01 8.546710000E-04 7.458140000E-04 6.747170000E-04 6.266850000E-04
1.574996808E+01 2.231850000E-04 1.923830000E-04 1.727360000E-04 1.594960000E-04
1.524993176E+01 5.670700000E-05 4.958000000E-05 4.509700000E-05 4.217200000E-05
