T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.254018989E+00 1.208498794E+00 4.552019500E-02 1.238304804E+00 1.201214329E+00 3.709047500E-02 1.571418500E-02 7.284465000E-03
295 1.255903551E+00 1.211664413E+00 4.423913800E-02 1.241124536E+00 1.203652483E+00 3.747205300E-02 1.477901500E-02 8.011930000E-03
300 1.258243980E+00 1.214643975E+00 4.360000500E-02 1.243672795E+00 1.205525327E+00 3.814746800E-02 1.457118500E-02 9.118648000E-03
305 1.260797625E+00 1.216784316E+00 4.401330900E-02 1.245667248E+00 1.206267181E+00 3.940006700E-02 1.513037700E-02 1.051713500E-02
310 1.263159588E+00 1.218982084E+00 4.417750400E-02 1.246719725E+00 1.206504783E+00 4.021494200E-02 1.643986300E-02 1.247730100E-02
315 1.264467560E+00 1.220693416E+00 4.377414400E-02 1.246002087E+00 1.205799998E+00 4.020208900E-02 1.846547300E-02 1.489341800E-02
320 1.265072307E+00 1.220931003E+00 4.414130400E-02 1.243954661E+00 1.203365402E+00 4.058925900E-02 2.111764600E-02 1.756560100E-02
325 1.263586055E+00 1.221120616E+00 4.246543900E-02 1.239379839E+00 1.200371915E+00 3.900792400E-02 2.420621600E-02 2.074870100E-02
330 1.258486209E+00 1.220333983E+00 3.815222600E-02 1.231171756E+00 1.196169175E+00 3.500258100E-02 2.731445300E-02 2.416480800E-02
335 1.247890474E+00 1.217529874E+00 3.036060000E-02 1.218024150E+00 1.190077049E+00 2.794710100E-02 2.986632400E-02 2.745282500E-02
340 1.226770754E+00 1.214341207E+00 1.242954700E-02 1.196249720E+00 1.183527440E+00 1.272228000E-02 3.052103400E-02 3.081376700E-02
