N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.069999999E-07 1.673000000E-06 2.694000000E-06 3.603000000E-06
1.600000000E+01 3.881500000E-05 3.851400000E-05 3.841500000E-05 3.832200000E-05
1.700000000E+01 6.262270000E-04 6.234410000E-04 6.246810000E-04 6.283470000E-04
1.549996187E+01 9.995000000E-06 1.021000000E-05 1.041100000E-05 1.064000000E-05
1.649996187E+01 1.562040000E-04 1.546790000E-04 1.545370000E-04 1.543100000E-04
1.674996808E+01 3.143890000E-04 3.128000000E-04 3.121720000E-04 3.124650000E-04
1.624993176E+01 7.749400000E-05 7.668700000E-05 7.649800000E-05 7.632700000E-05
1.574996808E+01 1.973800000E-05 1.968100000E-05 1.968100000E-05 1.971700000E-05
1.524993176E+01 4.510000000E-06 5.141000000E-06 5.722000000E-06 6.241000000E-06
