N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.841000000E-05 2.253100000E-05 1.860500000E-05 1.593400000E-05
1.600000000E+01 2.552370000E-04 2.368430000E-04 2.249550000E-04 2.166410000E-04
1.700000000E+01 3.340153000E-03 3.140272000E-03 3.022372000E-03 2.953521000E-03
1.549996187E+01 4.665100000E-05 4.383400000E-05 4.320200000E-05 4.370000000E-05
1.649996187E+01 8.771830000E-04 8.096900000E-04 7.685950000E-04 7.411070000E-04
1.674996808E+01 1.695616000E-03 1.576702000E-03 1.502089000E-03 1.455643000E-03
1.624993176E+01 4.681630000E-04 4.319980000E-04 4.096520000E-04 3.941430000E-04
1.574996808E+01 1.333860000E-04 1.244010000E-04 1.186780000E-04 1.152670000E-04
1.524993176E+01 -3.658400000E-05 -3.277000000E-05 -2.808400000E-05 -2.295100000E-05
