N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.939825300E-02 6.236969300E-02 6.419099600E-02 6.549031800E-02
1.016672606E+01 5.929497700E-02 6.221102500E-02 6.396802600E-02 6.519598600E-02
1.033324570E+01 5.914540300E-02 6.198263400E-02 6.364902400E-02 6.477762500E-02
1.049996187E+01 5.893028900E-02 6.165664700E-02 6.319771700E-02 6.419138200E-02
1.066670514E+01 5.862359700E-02 6.119715700E-02 6.256954200E-02 6.338613700E-02
1.083333839E+01 5.819198800E-02 6.056091500E-02 6.171459600E-02 6.231000400E-02
1.100000000E+01 5.759560200E-02 5.970118500E-02 6.058647900E-02 6.092408800E-02
1.116672606E+01 5.679230900E-02 5.857776100E-02 5.915790800E-02 5.922330700E-02
1.133324570E+01 5.574711900E-02 5.717345400E-02 5.744222100E-02 5.725805500E-02
1.149996187E+01 5.444811700E-02 5.551445000E-02 5.551162600E-02 5.514439700E-02
1.166670514E+01 5.292502800E-02 5.368507900E-02 5.349899100E-02 5.304759700E-02
1.183333839E+01 5.126188600E-02 5.182319300E-02 5.157129300E-02 5.113862500E-02
1.200000000E+01 4.959032000E-02 5.008897500E-02 4.988265500E-02 4.954290000E-02
1.216672606E+01 4.805930300E-02 4.861880100E-02 4.852930900E-02 4.830953100E-02
1.233324570E+01 4.679250900E-02 4.748769300E-02 4.753246700E-02 4.741738000E-02
1.249996187E+01 4.585524000E-02 4.670039500E-02 4.685455700E-02 4.680859800E-02
1.266670514E+01 4.524765700E-02 4.621197600E-02 4.643437200E-02 4.642407700E-02
1.283333839E+01 4.492405400E-02 4.596082300E-02 4.621642400E-02 4.622103400E-02
1.300000000E+01 4.482295600E-02 4.589340900E-02 4.616166500E-02 4.621119100E-02
