N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.561231400E-02 1.595488900E-02 1.617617200E-02 1.631994900E-02
1.016672606E+01 1.556210000E-02 1.588329800E-02 1.607798400E-02 1.619231600E-02
1.033324570E+01 1.548884200E-02 1.577821400E-02 1.593556100E-02 1.600784600E-02
1.049996187E+01 1.538226600E-02 1.562588200E-02 1.573010600E-02 1.574312700E-02
1.066670514E+01 1.522786100E-02 1.540618500E-02 1.543609200E-02 1.536717700E-02
1.083333839E+01 1.500551100E-02 1.509260600E-02 1.502022200E-02 1.484124900E-02
1.100000000E+01 1.468812300E-02 1.465006900E-02 1.444184000E-02 1.412135400E-02
1.116672606E+01 1.424084300E-02 1.403716100E-02 1.365676900E-02 1.316619400E-02
1.133324570E+01 1.362208400E-02 1.321019400E-02 1.262753500E-02 1.195369800E-02
1.149996187E+01 1.278861200E-02 1.213523500E-02 1.134287900E-02 1.050693300E-02
1.166670514E+01 1.170778100E-02 1.080949900E-02 9.845506000E-03 8.921641000E-03
1.183333839E+01 1.037930600E-02 9.289680000E-03 8.256451000E-03 7.373416000E-03
1.200000000E+01 8.863568000E-03 7.712928000E-03 6.769392000E-03 6.074283000E-03
1.216672606E+01 7.301238000E-03 6.281099000E-03 5.589164000E-03 5.178442000E-03
1.233324570E+01 5.895045000E-03 5.188590000E-03 4.831493000E-03 4.698265000E-03
1.249996187E+01 3.517928000E-03 1.914563000E-03 2.959801000E-03 4.511473000E-03
1.266670514E+01 -2.378022900E-02 -2.232616700E-02 -1.729301900E-02 -9.677554000E-03
1.283333839E+01 -4.531125500E-02 -3.951827900E-02 -3.076223400E-02 -2.040091700E-02
1.300000000E+01 -6.011751900E-02 -5.047892400E-02 -3.911163100E-02 -2.704207500E-02
