N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.142782340E-01 1.198645930E-01 1.242040730E-01 1.285152310E-01
1.016672606E+01 1.133931420E-01 1.185812350E-01 1.225121670E-01 1.263743510E-01
1.033324570E+01 1.121396590E-01 1.167852430E-01 1.201603820E-01 1.234532570E-01
1.049996187E+01 1.103917160E-01 1.143222870E-01 1.169699790E-01 1.195638770E-01
1.066670514E+01 1.080069020E-01 1.110375440E-01 1.128322590E-01 1.146273130E-01
1.083333839E+01 1.048481730E-01 1.068165560E-01 1.076452040E-01 1.086179730E-01
1.100000000E+01 1.008258040E-01 1.016459130E-01 1.015203350E-01 1.017596930E-01
1.116672606E+01 9.595456900E-02 9.567453200E-02 9.474510800E-02 9.445839000E-02
1.133324570E+01 9.040671400E-02 8.923688100E-02 8.777845600E-02 8.724527700E-02
1.149996187E+01 8.452144200E-02 8.280195700E-02 8.114228600E-02 8.063156900E-02
1.166670514E+01 7.874396300E-02 7.685175100E-02 7.527460100E-02 7.496999400E-02
1.183333839E+01 7.350760000E-02 7.174873500E-02 7.042491900E-02 7.039705100E-02
1.200000000E+01 6.911872300E-02 6.766360700E-02 6.664038700E-02 6.686881800E-02
1.216672606E+01 6.570479200E-02 6.458872100E-02 6.382617500E-02 6.424461500E-02
1.233324570E+01 6.323688900E-02 6.240583800E-02 6.182736500E-02 6.236356700E-02
1.249996187E+01 6.159321900E-02 6.095863500E-02 6.048964200E-02 6.095939200E-02
1.266670514E+01 6.062178200E-02 6.011336500E-02 5.951969600E-02 6.011837800E-02
1.283333839E+01 6.019115500E-02 5.961804400E-02 5.913142100E-02 5.967528200E-02
1.300000000E+01 6.008096500E-02 5.957147300E-02 5.915046800E-02 5.973875500E-02
