N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.726512000E-03 8.511200000E-03 8.034383000E-03 7.949993000E-03
1.600000000E+01 1.907060100E-02 1.982440100E-02 1.862618600E-02 1.961190300E-02
1.700000000E+01 6.053427900E-02 5.993824800E-02 5.942004700E-02 5.985748300E-02
1.549996187E+01 -9.981996000E-02 -9.369418500E-02 -9.010609500E-02 -8.864692300E-02
1.649996187E+01 4.631250900E-02 4.712113100E-02 4.724780700E-02 4.718721700E-02
1.674996808E+01 5.612927600E-02 5.489624100E-02 5.559782600E-02 5.565879200E-02
1.624993176E+01 3.502095700E-02 3.539587600E-02 3.543410200E-02 3.506160200E-02
1.574996808E+01 -1.415646300E-02 -1.347059500E-02 -1.137075300E-02 -1.052267100E-02
1.524993176E+01 -9.450183700E-02 -9.447188700E-02 -9.270229500E-02 -8.936143900E-02
