N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.597457700E-02 1.345192300E-02 1.219122400E-02 1.170408000E-02
1.600000000E+01 9.017349000E-03 1.032611500E-02 9.467092000E-03 1.057951000E-02
1.700000000E+01 6.159321900E-02 6.095863500E-02 6.048964200E-02 6.095939200E-02
1.549996187E+01 -1.665139640E-01 -1.577720030E-01 -1.524465890E-01 -1.499658410E-01
1.649996187E+01 4.585524000E-02 4.670039500E-02 4.685455700E-02 4.680859800E-02
1.674996808E+01 5.656453800E-02 5.536233100E-02 5.606163300E-02 5.613133700E-02
1.624993176E+01 3.230253400E-02 3.283648100E-02 3.297669800E-02 3.137456800E-02
1.574996808E+01 -4.578165800E-02 -4.280309600E-02 -3.993038700E-02 -3.873865800E-02
1.524993176E+01 3.517928000E-03 1.914563000E-03 2.959801000E-03 4.511473000E-03
