T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.274950431E+00 1.212990858E+00 6.195957300E-02 1.246190870E+00 1.203108018E+00 4.308285200E-02 2.875956100E-02 9.882840000E-03
295 1.275661320E+00 1.216229875E+00 5.943144500E-02 1.249104134E+00 1.205409773E+00 4.369436100E-02 2.655718600E-02 1.082010200E-02
300 1.277339259E+00 1.218946163E+00 5.839309600E-02 1.251932921E+00 1.206837337E+00 4.509558400E-02 2.540633800E-02 1.210882600E-02
305 1.279721679E+00 1.222020352E+00 5.770132700E-02 1.254314188E+00 1.207851673E+00 4.646251500E-02 2.540749100E-02 1.416867900E-02
310 1.282656376E+00 1.224847782E+00 5.780859400E-02 1.256017199E+00 1.208010167E+00 4.800703200E-02 2.663917700E-02 1.683761500E-02
315 1.285774167E+00 1.226477316E+00 5.929685100E-02 1.256650635E+00 1.206533233E+00 5.011740200E-02 2.912353200E-02 1.994408300E-02
320 1.289016809E+00 1.228452553E+00 6.056425600E-02 1.256165157E+00 1.204607593E+00 5.155756400E-02 3.285165200E-02 2.384496000E-02
325 1.291406338E+00 1.229485052E+00 6.192128600E-02 1.253725612E+00 1.201220010E+00 5.250560200E-02 3.768072600E-02 2.826504200E-02
330 1.292676786E+00 1.228582430E+00 6.409435600E-02 1.249222242E+00 1.195772490E+00 5.344975200E-02 4.345454400E-02 3.280994000E-02
335 1.292106408E+00 1.227857702E+00 6.424870600E-02 1.242305552E+00 1.189955918E+00 5.234963400E-02 4.980085600E-02 3.790178400E-02
340 1.288584089E+00 1.226214396E+00 6.236969300E-02 1.232505235E+00 1.183182970E+00 4.932226500E-02 5.607885400E-02 4.303142600E-02
