fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 7:54:00 295.2 39.28 1.000E+000 7.300E-001 1.048E-006 1.584E+004 2.614E+000 1.493E-008 4.544E-004 
0T02 7:56:36 295.1 39.29 1.000E+000 7.300E-001 1.025E-006 1.564E+004 2.618E+000 1.466E-008 3.320E-004 
0T03 7:59:22 295.1 39.29 1.000E+000 7.300E-001 1.055E-006 1.564E+004 2.617E+000 1.468E-008 9.077E-004 
0T04 8:02:28 295 39.3 1.000E+000 7.300E-001 1.030E-006 1.597E+004 2.622E+000 1.450E-008 5.367E-004 
0T05 8:06:46 294.9 39.32 1.000E+000 7.300E-001 1.046E-006 1.591E+004 2.623E+000 1.442E-008 5.580E-004 
0T06 8:11:40 294.9 39.32 1.000E+000 7.300E-001 1.038E-006 1.583E+004 2.620E+000 1.453E-008 5.853E-004 
0T07 8:15:02 295 39.3 1.000E+000 7.300E-001 1.057E-006 1.599E+004 2.621E+000 1.450E-008 4.266E-004 
0T08 8:17:14 295 39.3 1.000E+000 7.300E-001 1.050E-006 1.578E+004 2.620E+000 1.453E-008 3.380E-004 
0T09 8:21:12 295 39.3 1.000E+000 7.300E-001 1.066E-006 1.579E+004 2.619E+000 1.457E-008 6.436E-004 
0T10 8:29:42 295 39.3 1.000E+000 7.300E-001 1.088E-006 1.587E+004 2.619E+000 1.468E-008 3.942E-004 
0T11 8:32:38 295 39.3 1.000E+000 7.300E-001 1.108E-006 1.590E+004 2.620E+000 1.459E-008 3.074E-004 
0T12 8:41:24 294.9 39.32 1.000E+000 7.300E-001 1.086E-006 1.582E+004 2.619E+000 1.459E-008 2.861E-004 
0T13 8:50:48 295.1 39.29 1.000E+000 7.300E-001 1.123E-006 1.579E+004 2.618E+000 1.476E-008 4.945E-004 
