X Y Xfit Yfit
6.2360500E+0 2.1996000E+2 6.2804921E+0 2.1976451E+2
6.8790600E+0 2.4491000E+2 6.8790600E+0 2.4472591E+2
7.7198600E+0 2.7256800E+2 7.6109889E+0 2.7251463E+2
8.6083600E+0 3.0352800E+2 8.5053676E+0 3.0344990E+2
9.6240900E+0 3.3796700E+2 9.5977980E+0 3.3788713E+2
1.0877000E+1 3.7628100E+2 1.0932024E+1 3.7622196E+2
1.2562000E+1 4.1896100E+2 1.2562000E+1 4.1889494E+2
1.4509400E+1 4.6645900E+2 1.4554503E+1 4.6639640E+2
1.7001300E+1 5.1927200E+2 1.6992390E+1 5.1927200E+2
2.0081900E+1 5.7814500E+2 1.9978643E+1 5.7812859E+2
2.3525800E+1 6.4369800E+2 2.3641341E+1 6.4364054E+2
2.7943500E+1 7.1668600E+2 2.8139764E+1 7.1655660E+2
3.3569600E+1 7.9793000E+2 3.3671869E+1 7.9770710E+2
4.0552400E+1 8.8826900E+2 4.0483445E+1 8.8801166E+2
4.8858400E+1 9.8868600E+2 4.8879341E+1 9.8848727E+2
5.9237200E+1 1.1002700E+3 5.9237200E+1 1.1002563E+3
7.2256500E+1 1.2249100E+3 7.2024319E+1 1.2245546E+3
8.8267600E+1 1.3630800E+3 8.7818260E+1 1.3627394E+3
1.0733100E+2 1.5162500E+3 1.0733195E+2 1.5162954E+3
1.3188200E+2 1.6863700E+3 1.3144427E+2 1.6868401E+3
1.6225200E+2 1.8752100E+3 1.6123688E+2 1.8761247E+3
2.0003900E+2 2.0855000E+3 1.9803862E+2 2.0860324E+3
2.4410300E+2 2.3180900E+3 2.4347793E+2 2.3185671E+3
2.9954500E+2 2.5739900E+3 2.9954500E+2 2.5758356E+3
3.6857300E+2 2.8590400E+3 3.6866321E+2 2.8600138E+3
4.5384400E+2 3.1715200E+3 4.5377033E+2 3.1732953E+3
5.6008800E+2 3.5158300E+3 5.5840787E+2 3.5178153E+3
6.8562100E+2 3.8896000E+3 6.8681532E+2 3.8955424E+3
8.4051000E+2 4.3116500E+3 8.4402321E+2 4.3081286E+3
1.0291300E+3 4.7528700E+3 1.0359343E+3 4.7567087E+3
1.2607800E+3 5.2395000E+3 1.2693779E+3 5.2416414E+3
1.5466000E+3 5.7628100E+3 1.5521122E+3 5.7621828E+3
1.8795900E+3 6.3110800E+3 1.8927458E+3 6.3160957E+3
2.2890100E+3 6.8897400E+3 2.3005358E+3 6.8992051E+3
2.7652500E+3 7.5002000E+3 2.7850205E+3 7.5049298E+3
3.3320100E+3 8.1175100E+3 3.3554420E+3 8.1238466E+3
4.0053600E+3 8.7778800E+3 4.0199317E+3 8.7433754E+3
4.7616500E+3 9.3780200E+3 4.7844661E+3 9.3476992E+3
5.6115400E+3 9.9388300E+3 5.6516590E+3 9.9180567E+3
6.5991600E+3 1.0473700E+4 6.6195332E+3 1.0433526E+4
7.6595800E+3 1.0922200E+4 7.6804901E+3 1.0872361E+4
8.8365700E+3 1.1290600E+4 8.8207555E+3 1.1213818E+4
1.0072800E+4 1.1504900E+4 1.0020559E+4 1.1440288E+4
1.1215700E+4 1.1511400E+4 1.1255177E+4 1.1539361E+4
1.2465000E+4 1.1513800E+4 1.2496824E+4 1.1505419E+4
1.3761200E+4 1.1313500E+4 1.3717072E+4 1.1340400E+4
1.4955900E+4 1.0993100E+4 1.4889416E+4 1.1053530E+4
1.6146500E+4 1.0660100E+4 1.5991465E+4 1.0660100E+4
1.7146600E+4 1.0062200E+4 1.7006423E+4 1.0179584E+4
1.7994800E+4 9.5943000E+3 1.7923682E+4 9.6334903E+3
1.8792600E+4 8.9137600E+3 1.8738612E+4 9.0433438E+3
1.9585900E+4 8.2985500E+3 1.9451715E+4 8.4290995E+3
2.0068400E+4 7.6291300E+3 2.0067471E+4 7.8080859E+3
2.0759700E+4 7.0154100E+3 2.0593093E+4 7.1944858E+3
2.1082800E+4 6.5292500E+3 2.1037395E+4 6.5992426E+3
