X Y Xfit Yfit
4.4578500E+0 1.5701800E+2 4.5319842E+0 1.5695860E+2
4.7469800E+0 1.7478500E+2 4.7469797E+0 1.7474814E+2
5.0345200E+0 1.9451600E+2 4.9972512E+0 1.9455493E+2
5.3088800E+0 2.1660500E+2 5.2900055E+0 2.1660862E+2
5.6318100E+0 2.4116500E+2 5.6342900E+0 2.4116500E+2
5.9856300E+0 2.6850300E+2 6.0414260E+0 2.6850894E+2
6.4963800E+0 2.9891800E+2 6.5255352E+0 2.9895763E+2
7.1601600E+0 3.3284000E+2 7.1041816E+0 3.3286421E+2
7.7975200E+0 3.7065700E+2 7.7991645E+0 3.7062184E+2
8.6576800E+0 4.1263400E+2 8.6374953E+0 4.1266815E+2
9.6527400E+0 4.5951400E+2 9.6526081E+0 4.5949026E+2
1.0860600E+1 5.1161800E+2 1.0885862E+1 5.1163033E+2
1.2388400E+1 5.6967900E+2 1.2388400E+1 5.6969166E+2
1.4276500E+1 6.3434500E+2 1.4223460E+1 6.3434560E+2
1.6532100E+1 7.0638400E+2 1.6469232E+1 7.0633909E+2
1.9234400E+1 7.8651600E+2 1.9222405E+1 7.8650290E+2
2.2591500E+1 8.7592100E+2 2.2602549E+1 8.7576088E+2
2.6345900E+1 9.7513500E+2 2.6757553E+1 9.7514017E+2
3.1475300E+1 1.0858700E+3 3.1870333E+1 1.0857820E+3
3.8277800E+1 1.2089200E+3 3.8167159E+1 1.2089541E+3
4.5801800E+1 1.3457800E+3 4.5927890E+1 1.3460636E+3
5.5498700E+1 1.4985000E+3 5.5498700E+1 1.4986713E+3
6.7028900E+1 1.6684100E+3 6.7307646E+1 1.6685067E+3
8.1931900E+1 1.8572100E+3 8.1884013E+1 1.8574839E+3
9.9632900E+1 2.0679800E+3 9.9881982E+1 2.0677185E+3
1.2173000E+2 2.3009600E+3 1.2210978E+2 2.3015441E+3
1.5006500E+2 2.5605200E+3 1.4956535E+2 2.5615286E+3
1.8195600E+2 2.8508400E+3 1.8348003E+2 2.8504902E+3
2.2579500E+2 3.1708500E+3 2.2537170E+2 3.1715093E+3
2.7580600E+2 3.5240700E+3 2.7710914E+2 3.5279380E+3
3.3992800E+2 3.9195800E+3 3.4098981E+2 3.9234014E+3
4.2647700E+2 4.3544100E+3 4.1983284E+2 4.3617898E+3
5.2129100E+2 4.8339200E+3 5.1708922E+2 4.8472354E+3
6.4296800E+2 5.3760300E+3 6.3697106E+2 5.3840687E+3
7.9644600E+2 5.9690500E+3 7.8460050E+2 5.9767456E+3
9.8161500E+2 6.6256700E+3 9.6617752E+2 6.6297346E+3
1.2122000E+3 7.3381300E+3 1.1891636E+3 7.3473519E+3
1.4706900E+3 8.1067700E+3 1.4624733E+3 8.1335275E+3
1.8068100E+3 8.9549400E+3 1.7966602E+3 8.9914848E+3
2.2591200E+3 9.8601900E+3 2.2040758E+3 9.9233169E+3
2.7785900E+3 1.0887400E+4 2.6989641E+3 1.0929435E+4
3.3966100E+3 1.1956100E+4 3.2974441E+3 1.2007886E+4
4.1029300E+3 1.3054900E+4 4.0173165E+3 1.3153543E+4
4.8828100E+3 1.4284400E+4 4.8776045E+3 1.4357184E+4
5.9252900E+3 1.5440000E+4 5.8977499E+3 1.5604553E+4
7.1779400E+3 1.6752200E+4 7.0963663E+3 1.6875494E+4
8.5911900E+3 1.8043900E+4 8.4895182E+3 1.8143372E+4
9.9731000E+3 1.9375000E+4 1.0088540E+4 1.9375006E+4
1.2001600E+4 2.0403000E+4 1.1897562E+4 2.0531399E+4
1.3766000E+4 2.1553700E+4 1.3911040E+4 2.1569473E+4
1.6203000E+4 2.2260800E+4 1.6111788E+4 2.2444945E+4
1.8513500E+4 2.3451200E+4 1.8470016E+4 2.3116142E+4
2.1080600E+4 2.3961100E+4 2.0943921E+4 2.3548342E+4
2.3887900E+4 2.4147300E+4 2.3482050E+4 2.3717883E+4
2.6144400E+4 2.3917700E+4 2.6027321E+4 2.3615221E+4
2.8680700E+4 2.3463600E+4 2.8522005E+4 2.3246198E+4
3.1400700E+4 2.3356600E+4 3.0912851E+4 2.2631268E+4
3.2891700E+4 2.1963500E+4 3.3155460E+4 2.1802803E+4
3.5380600E+4 2.1097900E+4 3.5216989E+4 2.0801182E+4
3.7701600E+4 1.9836200E+4 3.7077233E+4 1.9670414E+4
3.9020800E+4 1.8890100E+4 3.8727963E+4 1.8454157E+4
